original_name,drug_name,dose,form
cymbalta 30 mg 28 caps.,cymbalta,30 mg,caps
cymbalta 60 mg 28 caps.,cymbalta,60 mg,caps
cymbatex 20 mg 30 caps.,cymbatex,20 mg,caps
cymbatex 30 mg 30 caps.,cymbatex,30 mg,caps
cymbatex 60 mg 30 cap,cymbatex,60 mg,cap
cymevene 250mg 84 capsules,cymevene,250mg,capsules
cymevene 500mg i.v. vial,cymevene,500mg,i.v. vial
cyncholine 20caps.,cyncholine,0,caps
cyncholine plus 20 caps.,cyncholine plus,0,caps
cynt 0.2mg 20 tab,cynt,0.2mg,tab
cynt 0.3 mg 20 tab (coat ),cynt,0.3 mg,tab
cynt 0.4 mg 20 tab ( coat ),cynt,0.4 mg,tab
cynzia cream 75 gm,cynzia,75 gm,cream
cypentola 1% eye drops 15 ml,cypentola,1%,eye drops
cyproterone acetate 50mg 20 tab.(n/a),cyproterone acetate,50mg,tab
cyptadine 4mg 20 tab.,cyptadine,4mg,tab
cyramza 100mg/10ml vial i.v. inf.,cyramza,100mg/10ml,i.v. inf.
cyramza 500mg/50ml vial i.v. inf.,cyramza,500mg/50ml,i.v. inf.
cyrinol syrup 60 ml,cyrinol,0,syrup
cyrinol syrup 60ml,cyrinol,0,syrup
cystinol 425mg 20 caps.,cystinol,425mg,caps
cystone 60 tab,cystone,0,tab
cystoridine 10 s.r.f.c.tabs.,cystoridine,0,tabs
cystoridine 10 sustained release f.c. tab,cystoridine,0,sustained release tab
cytarabine 1 gm 10 ml vial,cytarabine,1 gm,vial
cytarabine 100mg/5ml amp.,cytarabine,100mg/5ml,amp
cytarabine 500 mg / 5 ml 1vial,cytarabine,500 mg / 5 ml,vial
cytarabine 500 mg 10 vail,cytarabine,500 mg,vail
cytarabine 500mg/10ml vial,cytarabine,500mg/10ml,vial
cytarabine stada 100mg 1vial,cytarabine stada,100mg,vial
cytarabine stada 1g 1vial,cytarabine stada,1g,vial
cytarabine stada 20mg/ml (100mg) vial,cytarabine stada,20mg/ml (100mg),vial
cytarabine stada 20mg/ml (40mg) vial,cytarabine stada,20mg/ml (40mg),vial
cytarabine stada 40mg 1vial,cytarabine stada,40mg,vial
cytarabine stada 4g 1vial,cytarabine stada,4g,vial
cytarabine stada 50mg/ml (1g) vial,cytarabine stada,50mg/ml (1g),vial
cytarabine stada 50mg/ml (4g) vial,cytarabine stada,50mg/ml (4g),vial
cytarabine100 mg 1 vail,cytarabine,100 mg,vail
cytarabine100 mg 10 vail,cytarabine,100 mg,vail
cyteal antiseptic foaming soln. 250 ml,cyteal,0,antiseptic foaming soln
cytoblastin 10 mg/10 ml vial,cytoblastin,10 mg/10 ml,vial
cytoblastin 10mg/10ml vial,cytoblastin,10mg/10ml,vial
cytocarb 150mg/15ml (150mg) vial,cytocarb,150mg/15ml (150mg),vial
cytocarb 150mg/15ml (450mg) vial,cytocarb,150mg/15ml (450mg),vial
cytocristin 1 mg vial,cytocristin,1 mg,vial
cytodrox 500mg 100 caps,cytodrox,500mg,caps
cytodrox 500mg 100 caps.,cytodrox,500mg,caps
cytomid 250 mg 100 tab,cytomid,250 mg,tab
cytomid 250mg 100 tab.,cytomid,250mg,tab
cytoplatin 10mg/20ml vial,cytoplatin,10mg/20ml,vial
