original_name,drug_name,dose,form
gramitin 30 tab,gramitin,30 mg,tab
gramocef 1 gm 8 f.c.tab,gramocef,1 gm,tab
gramocef 1gm 8 tab,gramocef,1 gm,tab
gramoflux 500/500 mg 16 f.c. tabs.,gramoflux,500/500 mg,tabs
gramoflux 500/500 mg 16 tab,gramoflux,500/500 mg,tab
gramogar 15 ml drops,gramogar,15 ml,drops
gran move 20 sachets,gran move,20 mg,sachets
grand q 400 mg 10 f.c. tabs.,grand q,400 mg,tabs
grand thio 600mg 20 tabs,grand thio,600 mg,tabs
grand-vit ca & honey 120 ml syrup,grand-vit ca & honey,120 ml,syrup
grand-vit with honey syrup 120 ml,grand-vit with honey,120 ml,syrup
grand-vit with iron syrup 120 ml,grand-vit with iron,120 ml,syrup
grandaxin 50 mg 10 tab,grandaxin,50 mg,tab
grandcemol 1 gm/100ml vial for i.v. inf.,grandcemol,1gm/100ml,vial
granderm cream 50 gm,granderm,50 gm,cream
grando 10 cap- general tonic,grando,10 mg,cap
grandocaln 4 mg 10 extended rel. tabs.,grandocaln,4 mg,extended rel. tabs
grandocaln 8 mg 10 extended rel. tabs.,grandocaln,8 mg,extended rel. tabs
grandotifen 0.025% eye drops 5 ml,grandotifen,0.025%,eye drops
grandray massage spray 125 ml,grandray massage,125 ml,spray
grandtal 10 sachets,grandtal,10 mg,sachets
granibiotic cream 15 gm,granibiotic,15 gm,cream
granisetron 1mg/ml 1 amp.,granisetron,1mg/ml,amp
granitryl 1 mg 5 f.c.tabs.,granitryl,1 mg,tabs
granitryl 1mg/5ml oral solution 30 ml,granitryl,1mg/5ml,oral solution
granitryl 1mg/ml 6 amps. i.v.,granitryl,1mg/ml,amps
granitryl 2 mg 5 f.c. tabs.,granitryl,2 mg,tabs
granitryl 3mg/3ml 6 amps. i.v.,granitryl,3mg/3ml,amps
granityllin 25mg/5ml syp. 120 ml,granityllin,25mg/5ml,syp
granocyte 34m.i.u./ml vial,granocyte,34m.i.u./ml,vial
grantochizan 400 mg 20 caps,grantochizan,400 mg,caps
grantosberry 100 mg 20 caps,grantosberry,100 mg,caps
granudoxy 100mg 10 f.c. tab,granudoxy,100 mg,tab
granudoxy 100mg 10 f.c. tab.,granudoxy,100 mg,tab
granya emollient cream 60 gm,granya emollient,60 gm,cream
grape ox 20 cap,grape ox,20 mg,cap
grapexon 30 caps.,grapexon,30 mg,caps
grapexon advance 30 caps.,grapexon advance,30 mg,caps
grapexon firming cream 100 gm,grapexon firming,100 gm,cream
grateziano 400 mg 28 tablets,grateziano,400 mg,tablets
gratisovir 400mg 28 tablets,gratisovir,400 mg,tablets
gratsy 1 sachet 100 gm,gratsy,100 gm,sachet
graveno 10 sachets,graveno,10 mg,sachets
gravi calcium 20 chewable tabs.,gravi calcium,20 mg,chewable tabs
gravity cream 50 gm,gravity,50 gm,cream
greasy cream 60 gram,greasy,60 gram,cream
great zinc lotion 100 ml,great zinc,100 ml,lotion
greatier anti-dandruff shampoo 200 ml,greatier anti-dandruff,200 ml,shampoo
greatier hair cream 100 gm,greatier hair,100 gm,cream
greatier hair serum 120 ml,greatier hair,120 ml,serum
