original_name,drug_name,dose,form
splenda sweetener 300 tablets,splenda sweetener,0,tablets
splenda sweetener 50 sachets,splenda sweetener,0,sachets
splendo vag.douche 250 ml,splendo,250 ml,vag.douche
spondex 18 capsules,spondex,0,capsules
spondex 30 capsules,spondex,0,capsules
spontial cream 60 gm,spontial,60 gm,cream
sporanox 100mg 14 caps.,sporanox,100mg,caps.
sporanox 100mg 4 caps.,sporanox,100mg,caps.
sport drink 6 eff. sachets,sport drink,0,eff. sachets
sportive 30 caps.,sportive,0,caps.
spotclear cream 30 gm,spotclear,30 gm,cream
spravato 28 mg 2 buffs single dose nasal spray,spravato,28 mg,nasal spray
spray on plaster (spray+powder),spray on plaster,0,spray
sprialypsy 500 mg 30 oral disintegrating tabs.,sprialypsy,500 mg,oral disintegrating tabs.
sprinkazen 100mg 10 f.c. tab.,sprinkazen,100mg,tab.
sprinkazen 100mg 10 tab,sprinkazen,100mg,tab
sprinkazen 200mg 10 f.c. tab.,sprinkazen,200mg,tab.
sprinkazen 200mg 10 tab,sprinkazen,200mg,tab
sprinkazen 25 mg 10 cap,sprinkazen,25 mg,cap
sprinkazen 25mg sprinkle 10 caps.,sprinkazen,25mg,sprinkle caps.
sprinkazen 50 mg 10 cap,sprinkazen,50 mg,cap
sprinkazen 50mg sprinkle 10 caps.,sprinkazen,50mg,sprinkle caps.
sprycel 50mg 60 f.c. tabs.,sprycel,50mg,tabs.
sprycel 70mg 60tabs. (illegal import),sprycel,70mg,tabs.
spunky massage gel 50 gm,spunky massage,50 gm,gel
sputal syrup 100 ml,sputal,100 ml,syrup
squa- med shampoo,squa- med,0,shampoo
squalene with natural e 10 cap.,squalene with natural e,0,cap.
squalene with natural e 30 cap.,squalene with natural e,0,cap.
squibash 30 capsules,squibash,0,capsules
srenex whitening cream 50 gm,srenex whitening,50 gm,cream
srilane 5% cream 20 gm,srilane,5%,cream
srilane 5% cream 60 gm,srilane,5%,cream
st johns wort 20 cap,st johns wort,0,cap
stablentin 600mg 10 f.c. tabs.,stablentin,600mg,tabs.
stablentin 6mg/120ml syrup,stablentin,6mg/120ml,syrup
stablentin 800mg 10 f.c. tabs.,stablentin,800mg,tabs.
stablon 12.5mg 30 sugar coated tab.,stablon,12.5mg,sugar coated tab.
stadivir 40mg 10 caps.,stadivir,40mg,caps.
stalevo 100/25/200 mg 30 tab,stalevo,100/25/200 mg,tab
stalevo 150/37.5/200mg 30 f.c. tab,stalevo,150/37.5/200mg,tab
stalevo 200/50/200mg 30 f.c. tab,stalevo,200/50/200mg,tab
stalevo 50/12.5/200mg 30 f.c. tab,stalevo,50/12.5/200mg,tab
stalipark 100/25/200mg 10 f.c.tabs.,stalipark,100/25/200mg,tabs.
stalipark 100/25/200mg 30 f.c.tabs.,stalipark,100/25/200mg,tabs.
stamaril vaccine,stamaril,0,vaccine
stamaril vaccine for yellow fever,stamaril,0,vaccine
stamigen 30 capsules,stamigen,0,capsules
stamina rx for women 30 ct,stamina rx,0,ct
stamina rx of miximum 30ct,stamina rx of miximum,0,ct
