original_name,drug_name,dose,form
rovaclean facial cleanser 200 ml,rovaclean,200ml,cleanser
rovaclean facial cleanser 200ml,rovaclean,200ml,cleanser
rovadene vaginal wash 200 ml,rovadene,200ml,wash
roval 20 pieces,roval,20pieces,0
roval vag.douche 120ml,roval,120ml,vag.douche
rovamed panthenol cream 30 gm,rovamed panthenol,30gm,cream
rovament massage gel 30 gm,rovament massage,30gm,gel
rovament massage spray 100 ml,rovament massage,100ml,spray
rovamycin 1.5 m.i.u. 16 tab.,rovamycin,1.5m.i.u.,tab
rovamycin 3  m.i.u. 10 tab.,rovamycin,3m.i.u.,tab
rovan intimate feminine wash 250 ml,rovan intimate feminine,250ml,wash
rovapex 3m.i.u. 10 f.c.tab.,rovapex,3m.i.u.,tab
rovasept top. spray 60 ml,rovasept top.,60ml,spray
rovdene vaginal wash,rovdene,0,wash
rovedim 30ml oral drops,rovedim,30ml,drops
rover massage cream 60 gm,rover massage,60gm,cream
rovezin cream 30 gm,rovezin,30gm,cream
rovezin cream 30gm,rovezin,30gm,cream
roviaprega 150mg 20 cap.,roviaprega,150mg,cap
rovime 10 sachet,rovime,0,sachet
rovital-detox shampoo 150 ml,rovital-detox,150ml,shampoo
rovitan 14 sachets,rovitan,0,sachets
rowachol 45 capsules,rowachol,0,capsules
rowadinafil 20 mg 4 f.c. tab,rowadinafil,20mg,tab
rowamoxiflox 400mg 5 f.c. tabs.,rowamoxiflox,400mg,tabs
rowapraxin 10mg 20 tab.,rowapraxin,10mg,tab
rowapraxin 10mg 5 supp.,rowapraxin,10mg,supp
rowapraxin forte 20mg 10 tab.,rowapraxin forte,20mg,tab
rowapraxin forte 30mg 5 supp.,rowapraxin forte,30mg,supp
rowatinex 45 capsules,rowatinex,0,capsules
rowatrigin 200mg 10 tabs.,rowatrigin,200mg,tabs
rowavit 120ml syrup,rowavit,120ml,syrup
rowsina  30tablets,rowsina,0,tablets
rowsta 200 mg 10sachets 20 gm,rowsta,200mg,sachets
roxamix 30 mg gel,roxamix,30mg,gel
roxamix gel 30 gm,roxamix,30gm,gel
roxicin 150 mg 10 tab,roxicin,150mg,tab
roxicin 150mg 10 f.c.tab.,roxicin,150mg,tab
roxicin 300mg 5 f.c.tab.,roxicin,300mg,tab
roxid 100mg 10 tab.,roxid,100mg,tab
roxid 300mg 5 tab.,roxid,300mg,tab
roxil 250mg/5ml susp. 100ml,roxil,250mg,susp
roxil 250mg/5ml susp. 60ml,roxil,250mg,susp
roxitin 100mg lactoferrin,roxitin lactoferrin,100mg,0
roxogesic 60mg 20 tab.,roxogesic,60mg,tab
roxonin 60mg 20 f.c.tab.,roxonin,60mg,tab
roya minet 24 chewable tablet,roya minet,0,chewable tablet
royafloxacin 500mg 10 f.c. tabs,royafloxacin,500mg,tabs
royag sweet 100 tab,royag sweet,0,tab
royal 4 - 14 capsules,royal,0,capsules
