original_name,drug_name,dose,form
ceftriaxone-sandoz 500 mg i.m. vial,ceftriaxone-sandoz,500 mg,vial
ceftriaxone-sandoz 500 mg i.v. vial,ceftriaxone-sandoz,500 mg,vial
ceftriaxone-sedico 1 gm i.m. vial,ceftriaxone-sedico,1 gm,vial
ceftriaxone-sedico 500 mg i.v. vial,ceftriaxone-sedico,500 mg,vial
cefumax 1500mg i.m./i.v.vial,cefumax,1500mg,vial
cefumax 250mg i.v./i.m.vial,cefumax,250mg,vial
cefumax 750mg i.m./i.v. vial,cefumax,750mg,vial
cefzil 125mg/5ml susp. 50ml,cefzil,125mg/5ml,susp
cefzil 125mg/5ml susp. 75ml,cefzil,125mg/5ml,susp
cefzil 250 mg 8 f.c. tab.,cefzil,250 mg,tab
cefzil 250 mg/5ml 50ml susp.,cefzil,250 mg/5ml,susp
cefzil 500mg 8 f.c. tab.,cefzil,500mg,tab
cefzim 1 gm vial,cefzim,1 gm,vial
cefzim 2 gm vial,cefzim,2 gm,vial
cefzim 250mg vial,cefzim,250mg,vial
cefzim 500mg vial,cefzim,500mg,vial
celadrex cream 60 gm,celadrex,60 gm,cream
celeborg 100mg 10 caps.,celeborg,100mg,caps
celeborg 200 mg 20 caps.,celeborg,200 mg,caps
celeborg 200mg 10 caps.,celeborg,200mg,caps
celebrex 100mg 10 caps,celebrex,100mg,caps
celebrex 200mg 10 caps.,celebrex,200mg,caps
celebrex 200mg 15 caps.,celebrex,200mg,caps
celecox 200mg 10 caps.,celecox,200mg,caps
celestone 0.5 mg 12 tab,celestone,0.5 mg,tab
celia expert 1 milk 400 gm,celia expert 1,400 gm,milk
celia expert 2 milk 400 gm,celia expert 2,400 gm,milk
celia expert 3 milk 400 gm,celia expert 3,400 gm,milk
cell-protect 30 tab,cell-protect,0,tab
cell-tech (fruit punch) powder 490 gm,cell-tech (fruit punch),490 gm,powder
cellcept 250 mg 100 caps.,cellcept,250 mg,caps
cellcept 500 mg 50 tab.,cellcept,500 mg,tab
cellex cream 120 gm,cellex,120 gm,cream
cellex cream 60 gm,cellex,60 gm,cream
celltech 20 tab,celltech,0,tab
cellucare eye drops 15 ml,cellucare,15 ml,eye drops
celluvisc eye drops 4 ml,celluvisc,4 ml,eye drops
celoxib 100mg 10caps.,celoxib,100mg,caps
celoxib 200mg 10 caps.,celoxib,200mg,caps
celsia cream 50 gm,celsia,50 gm,cream
celsius 50 gm cream,celsius,50 gm,cream
cemi-flox 400mg 10 f.c. tabs.,cemi-flox,400mg,tabs
cemicresto 10 mg 14 f.c. tabs.,cemicresto,10 mg,tabs
cemicresto 10 mg 28 f.c. tabs.,cemicresto,10 mg,tabs
cemicresto 20 mg 14 f.c. tabs.,cemicresto,20 mg,tabs
cemicresto 20 mg 28 f.c. tabs.,cemicresto,20 mg,tabs
cemicresto 40 mg 28 f.c. tabs.,cemicresto,40 mg,tabs
cemicresto 5mg 28 f.c. tabs.,cemicresto,5mg,tabs
cemixo lactagogue 36 tabs.,cemixo lactagogue,0,tabs
cemixo live 30 caps.,cemixo live,0,caps
