original_name,drug_name,dose,form
new cleanse vag.douche 250 ml,cleanse,250 ml,vag.douche
new cleanse vag.douche 60 ml,cleanse,60 ml,vag.douche
new clear for men shampo 190 ml,clear,190 ml,shampoo
new clear mouth wash 120ml,clear,120ml,mouth wash
new day 120ml mouth wash,day,120ml,mouth wash
new ecavit b12 1mg/2ml 6 amp. i.m,ecavit b12,1mg/2ml,amp
new fine shampoo 120 ml,fine,120 ml,shampoo
new gel+ clear (ng-301s) silicone strips 4pcs,gel+ clear,0,silicone strips
new gel+ e (ngo-800) silicone gel 15 gm,gel+ e,15 gm,silicone gel
new gel+ e (ngo-810) silicone gel 30 gm,gel+ e,30 gm,silicone gel
new gelta oral powder 12 sachets,gelta,0,oral powder
new hair shampoo 150 ml,hair,150 ml,shampoo
new hair solution 150 ml,hair,150 ml,solution
new jolly hair oil 120 ml,jolly hair,120 ml,oil
new jolly hair tonic serum 120 ml,jolly hair,120 ml,tonic serum
new power act 8 sachets 15 gm,power act,15 gm,sachets
new sorbilax 5 gm 20 sachets,sorbilax,5 gm,sachets
new stracyl 20 sachets,stracyl,0,sachets
new tiger porous plaster,tiger,0,porous plaster
new tonoscalpine scalp lotion 190 ml,tonoscalpine,190 ml,scalp lotion
new triaminic inf 15ml oral cold drops,triaminic inf,15ml,oral cold drops
new vitall 10 caps.,vitall,0,caps
new vitarenal ( multi- vit ) 100 tab,vitarenal,0,tab
new vitarenal ( multi- vit ) 30 tab,vitarenal,0,tab
new vitarenal 20 tab,vitarenal,0,tab
new well euresnse 10s sachets,well euresnse,0,sachets
new well euresnse 30s sachets,well euresnse,0,sachets
new well multi vitamin syrup 125ml,well multi vitamin,125ml,syrup
new well turmeric & ginger 30 capsules,well turmeric & ginger,0,capsules
new well vitamin b-12 spray bottle 30ml,well vitamin b-12,30ml,spray bottle
new- vital 14 cap,new- vital,0,cap
new-clav 1gm 10 disp. tabs,new-clav,1gm,tabs
new-clav 457mg/5ml susp. 80ml,new-clav,457mg/5ml,susp.
new-clav extra strength 642.9mg susp 50 ml,new-clav,642.9mg,susp
new-clav extra strength 642.9mg/5ml susp. 100ml,new-clav,642.9mg/5ml,susp.
new-flotan inhaled anaesthetic liquid 100 ml,new-flotan inhaled anaesthetic,100 ml,liquid
new-flotan inhaled anaesthetic liquid 250 ml,new-flotan inhaled anaesthetic,250 ml,liquid
new-vital 7 cap,new-vital,0,cap
newall-care cream 30 gm,newall-care,30 gm,cream
newarway 50gm massage gel,newarway,50gm,massage gel
newbella liquid chocolate 350 gm,newbella chocolate,350 gm,liquid
newbezim 20 tab.,newbezim,0,tab
newcid 1% 60ml shampoo,newcid,1%,shampoo
newcid 1% 80ml shampoo,newcid,1%,shampoo
newpix hair lotion 120 ml,newpix hair,120 ml,lotion
newtone 30 chew. tabs.,newtone,0,tabs
nexavar 200mg 60 f.c. tabs.,nexavar,200mg,tabs
nexavar 200mg 60 tab,nexavar,200mg,tab
nexibronch syrup 200 ml,nexibronch,200 ml,syrup
nexibronch with honeysyrup 200 ml,nexibronch,200 ml,syrup
