original_name,drug_name,dose,form
lajan 10 sachets,lajan,0,sachets
lakotta post laser cream 50 gm,lakotta post laser,50 gm,cream
laktra 100mg 12 sachets,laktra,100mg,sachets
lama 30 pieces,lama,0,pieces
lamazi collagen 10 sachets,lamazi collagen,0,sachets
lambroflam 100 mg 20 f.c. tab.,lambroflam,100 mg,tab
lamex cream 30 gm,lamex,30 gm,cream
lamica calcium 20 pieces,lamica calcium,0,pieces
lamictal 100mg 30 tab.,lamictal,100mg,tab
lamictal 2 mg 30 chew./disper. tabs.,lamictal,2 mg,chew./disper. tabs
lamictal 25mg 30 tab.,lamictal,25mg,tab
lamictal 50mg 30 tab.,lamictal,50mg,tab
lamidine 100mg 30 f.c. tab.,lamidine,100mg,tab
lamidine 150mg 10 f.c.tab,lamidine,150mg,tab
lamifen 1% cream 15 gm,lamifen,1%,cream
lamifen 125mg 14 tab,lamifen,125mg,tab
lamifen 250mg 14 tab,lamifen,250mg,tab
lamisil 1% dermgel 15 gm,lamisil,1%,dermgel
lamisil 1% spray 30 ml,lamisil,1%,spray
lamisil 1% topical cream 15 gm,lamisil,1%,cream
lamisil 125mg 14 tab.,lamisil,125mg,tab
lamisil 250mg 14 tab.,lamisil,250mg,tab
lamisil once 4g film forming solution.,lamisil once,4g,film forming solution
lamita hair mask 200 gm,lamita hair,200 gm,mask
lamito iron 20 pieces,lamito iron,0,pieces
lamivex acne gel 50 gm,lamivex acne,50 gm,gel
lamizidine 10 f.c.tab.,lamizidine,0,tab
lamotrine 100mg 30 tab,lamotrine,100mg,tab
lamotrine 25mg 30 tab,lamotrine,25mg,tab
lamotrine 2mg 30 chew. tab.,lamotrine,2mg,chew. tab
lamotrine 50mg 30 tab,lamotrine,50mg,tab
lamotropic 50mg 30 tab.,lamotropic,50mg,tab
lamotrotic 50 mg 30 tab.,lamotrotic,50 mg,tab
lamprene 100 mg 100 cap,lamprene,100 mg,cap
lanaclor 250 mg/5ml susp. 60ml,lanaclor,250 mg/5ml,susp
lanaclor 500 mg 12 caps.,lanaclor,500 mg,caps
lando 10 gm 10 sachets,lando,10 gm,sachets
landofe 15 sachets,landofe,0,sachets
landymo 120 ml syrup,landymo,0,syrup
lanetal 100 gm v. powder,lanetal,100 gm,powder
lanetal powder,lanetal,0,powder
lano co 10 sachets,lano co,0,sachets
lanodo 20 sachets,lanodo,0,sachets
lanoflex massage cream 75 gm,lanoflex massage,75 gm,cream
lanomax cream 50 gm,lanomax,50 gm,cream
lanopil 30 gm ointment,lanopil,30 gm,ointment
lanoro 10 sachets,lanoro,0,sachets
lanoxin 0.05mg/ml pediatric elixir,lanoxin pediatric,0.05mg/ml,elixir
lanoxin 0.25mg 100 tab.,lanoxin,0.25mg,tab
lanoxin 0.5mg/2ml 5 amp.,lanoxin,0.5mg/2ml,amp
