original_name,drug_name,dose,form
frost gel 100 gm,frost,100 gm,gel
frost massager 100 gm,frost massager,100 gm,0
frost massager 150 ml,frost massager,150 ml,0
frost max topical spray 200 ml,frost max,200 ml,topical spray
frost roll on 60 ml,frost,60 ml,roll on
frost topical spray 100 ml,frost,100 ml,topical spray
frozen-a spray 100 ml,frozen-a,100 ml,spray
fructone 20 cap,fructone,20 mg,cap
fruitacin 6 eff. sachet,fruitacin,6 mg,eff. sachet
fruitacin 60 eff. sachet,fruitacin,60 mg,eff. sachet
fruital syrup 120 ml,fruital,120 ml,syrup
fruitamin-fruit 6 sachet 5 g eff,fruitamin-fruit,5 g,sachet
fruitamin-plus 10 sachet,fruitamin-plus,0,sachet
fruitex effervescent,fruitex,0,effervescent
fruits-up (6 eff.sachets),fruits-up,0,eff.sachets
frumos eye cream 25 ml,frumos,25 ml,eye cream
frusemide 20 mg amp,frusemide,20 mg,amp
frusetone 20/100 mg 10 f.c.tab,frusetone,20/100 mg,tab
frusetone 20/100mg 10mg,frusetone,20/100 mg,0
frusetone 20/50mg 10 f.c. tabs.,frusetone,20/50 mg,tabs.
frusetone 20/50mg 10tab,frusetone,20/50 mg,tab
frustless 12.5mg 10 f.c. tabs.,frustless,12.5 mg,tabs.
fruti krem cereal with milk 200 gm,fruti krem cereal with milk,200 gm,0
fruti krem cereal with milk 75 gm,fruti krem cereal with milk,75 gm,0
frutina foot spray 100 ml,frutina,100 ml,foot spray
fruzex 40mg 12 tab.,fruzex,40 mg,tab.
fsh 75 i.u. 5 lyophilized pd. amps.,fsh,75 i.u.,lyophilized pd. amps.
fuci-top 2% cream 15 gm,fuci-top,2%,cream
fuci-top 2% oint. 15 gm,fuci-top,2%,oint.
fuci-top-c cream 15 gm,fuci-top-c,0,cream
fucicort cream 15 gram,fucicort,0,cream
fucicort cream 20 gm,fucicort,0,cream
fucicort cream 30 gm,fucicort,0,cream
fucidel 2% cream 15 gm,fucidel,2%,cream
fucidic gel 15 gm,fucidic,0,gel
fucidic plus cream 15gm,fucidic plus,0,cream
fucidin 2% 10 x 10 cm intertulle,fucidin,2%,intertulle
fucidin 2% 10x30 cm intertulle,fucidin,2%,intertulle
fucidin 2% 10x30cm intertulle,fucidin,2%,intertulle
fucidin 2% cream 15 gm,fucidin,2%,cream
fucidin 2% cream 20 gm,fucidin,2%,cream
fucidin 2% cream 30 gm,fucidin,2%,cream
fucidin 2% ointment 15 gm,fucidin,2%,ointment
fucidin 2% ointment 20 gm,fucidin,2%,ointment
fucidin 2% ointment 30 gm,fucidin,2%,ointment
fucin 2% 10x10cm sterile gauze dressing,fucin,2%,sterile gauze dressing
fucin 2% 10x20cm sterile gauze dressing,fucin,2%,sterile gauze dressing
fucin 2% 10x30cm sterile gauze dressing,fucin,2%,sterile gauze dressing
fuciphac 15 mg cream,fuciphac,15 mg,cream
fuciphac 2% cream 15 gm,fuciphac,2%,cream
