original_name,drug_name,dose,form
vinracine 1mg/ml (1mg) vial,vinracine,1mg/ml,vial
vinracine 1mg/ml (2mg) vial,vinracine,1mg/ml,vial
viocalcimin 30 tabs.,viocalcimin,30mg,tabs
viocyst 30 f.c. tabs.,viocyst,30mg,tabs
viocyst 60 f.c.tabs.,viocyst,60mg,tabs
vioderm 3% cream 20 gm,vioderm,3%,cream
vioderm hydrocortisone 5g cream,vioderm hydrocortisone,5g,cream
vioderm hydrocortisone cream 15 gm,vioderm hydrocortisone,0,cream
vioderm hydrocortisone cream 5 gm,vioderm hydrocortisone,0,cream
viodrilnex 100mg/5ml susp. 30ml,viodrilnex,100mg/5ml,susp
viodrilnex 200 mg 21 caps.,viodrilnex,200mg,caps
viola hair mask 120 gm,viola hair mask,0,mask
viola hair serum 120 ml,viola hair serum,0,serum
viola hair shampoo 200 ml,viola hair shampoo,0,shampoo
violet intimate wash 250 ml,violet intimate wash,0,wash
violin sugar 50 sachets 50 gm,violin sugar,0,sachets
violin topical lotion 100 ml,violin topical lotion,0,lotion
viopanthen 20 gm cream,viopanthen,0,cream
vioplex b 12- 10 ml ampoule,vioplex b 12,0,ampoule
viotic ear drops 10 ml,viotic,0,ear drops
vioxx 25 mg 30 tablet imp,vioxx,25mg,tablet
vipdomet 12.5/1000 mg 28 f.c. tabs,vipdomet,12.5/1000mg,tabs
vipdomet 12.5/500 mg 28 f.c. tabs.,vipdomet,12.5/500mg,tabs
vipidia 25 mg 28 f.c. tabs.,vipidia,25mg,tabs
viprot 350 gm powder,viprot,0,powder
viracure 200mg 12 caps.,viracure,200mg,caps
viracure 400mg 12 caps.,viracure,400mg,caps
viracure 400mg 6 caps.,viracure,400mg,caps
viracure 7.5% cream 15g,viracure,7.5%,cream
viradin antiseptic spray 60 ml,viradin antiseptic,0,spray
viradin facial cleanser 200 ml,viradin facial cleanser,0,cleanser
viraflu 100 mg 10 caps,viraflu,100mg,caps
viraflu 100mg 10 caps.,viraflu,100mg,caps
viragra 25 mg tab,viragra,25mg,tab
viraproxen 300 mg 7 tablets,viraproxen,300mg,tablets
virazole 200mg 12 caps,virazole,200mg,caps
viread 300 mg 30 tablets,viread,300mg,tablets
viread 300 mg 30 tabs.,viread,300mg,tabs
virecta 100 mg 12 f.c.tabs.,virecta,100mg,tabs
virecta 100 mg 9 f.c.tabs.,virecta,100mg,tabs
virin 200mg 12 caps.,virin,200mg,caps
virin 400mg 12caps.,virin,400mg,caps
virinrest 400 mg 28 scored f.c. tabs.,virinrest,400mg,tabs
virinrist 10 tab,virinrist,10mg,tab
virinrist 28 tab,virinrist,28mg,tab
virkon 50% (500g) powder,virkon,50%,powder
virkon 50% (50g) powder,virkon,50%,powder
viroclear 500 mg 10 tab.,viroclear,500mg,tab
viroclear 500mg 10 tab,viroclear,500mg,tab
virokan 100mg/5ml syrup 60ml,virokan,100mg/5ml,syrup
