original_name,drug_name,dose,form
infinity eye contour serum 40 ml,infinity eye contour serum,40 ml,serum
infinity moisturizing cream 120 ml,infinity moisturizing cream,120 ml,cream
infinity post laser cream 120 gm,infinity post laser cream,120 gm,cream
infinity post laser facial wash 200 ml,infinity post laser facial wash,200 ml,facial wash
infinity post laser gel 120 gm,infinity post laser gel,120 gm,gel
infinity soothing & moisturizing cream 120 ml,infinity soothing & moisturizing cream,120 ml,cream
infinity soothing & moisturizing gel 120 ml,infinity soothing & moisturizing gel,120 ml,gel
infinity vitamin c 4 face sheet mask,infinity vitamin c face sheet mask,0,face sheet mask
infinity vitamin c deodorant roll-on 80 ml,infinity vitamin c deodorant roll-on,80 ml,roll-on
infinity vitamin c exfoliating cleanser 200 ml,infinity vitamin c exfoliating cleanser,200 ml,cleanser
infinity vitamin c paper mask 4+1 pack,infinity vitamin c paper mask,0,paper mask
infinity vitamin c serum 40 ml,infinity vitamin c serum,40 ml,serum
infinity whitening cream 60 gm,infinity whitening cream,60 gm,cream
infinty care 45 spf 120 ml sun block,infinty care spf sun block,120 ml,sun block
infitin 1000 mcg 60 gummies,infitin,1000 mcg,gummies
inflacam 0.5% gel 15 gm,inflacam,0.5%,gel
inflacam 10 mg 20 caps,inflacam,10 mg,caps
inflacam 10 mg 20 dispersible tab,inflacam,10 mg,dispersible tab
inflacam 20 mg 10 dispersible tab.,inflacam,20 mg,dispersible tab
inflacam 20 mg 5 supp.,inflacam,20 mg,supp
inflacam 20 mg/ml 6 amp.,inflacam,20 mg/ml,amp
inflacam 20mg 10 caps.,inflacam,20 mg,caps
inflacam 20mg/ml 3 amp.,inflacam,20 mg/ml,amp
inflamofen 3% foam 50 gm,inflamofen,3%,foam
inflazone cream 15gm,inflazone,15 gm,cream
influenza vac. sc im prefilled syringe//,influenza vac. sc im,0,prefilled syringe
influenza vaccine sc im prefilled syringe,influenza vaccine sc im,0,prefilled syringe
influprop nasal spray 60 ml,influprop,60 ml,nasal spray
influvac tetra 1 pref.syringe susp. for inj s.c. 0.5ml.,influvac tetra,0.5 ml,pref.syringe susp. for inj s.c.
inhalex 18mcg 30 inh. caps.+ inh. device,inhalex,18 mcg,inh. caps.
inhalivy syrup 120 ml,inhalivy,120 ml,syrup
inherin plus 150/12.5 mg 10 f.c. tabs.,inherin plus,150/12.5 mg,tabs
inhibamet 12.5/1000 mg 30 f.c. tabs.,inhibamet,12.5/1000 mg,tabs
inhibamet 12.5/500 mg 30 f.c. tabs.,inhibamet,12.5/500 mg,tabs
inhibazone 12.5/15mg 30 f.c. tabs.,inhibazone,12.5/15 mg,tabs
inhibazone 12.5/30mg 30 f.c. tabs.,inhibazone,12.5/30 mg,tabs
inhibazone 25/15mg 30 f.c. tabs.,inhibazone,25/15 mg,tabs
inhiglip 12.5 mg 30 f.c. tabs.,inhiglip,12.5 mg,tabs
inhiglip 25 mg 30 f.c. tabs.,inhiglip,25 mg,tabs
inhistrok 150 mg 10 caps.,inhistrok,150 mg,caps
injectmol 1 gm/100ml vial for i.v. inf.,injectmol,1 gm/100 ml,vial for i.v. inf.
injectmol 500mg/50ml vial for i.v. inf.,injectmol,500 mg/50 ml,vial for i.v. inf.
inletair 10mg 10 f.c.tab,inletair,10 mg,tab
inletair 4mg 14 sachets,inletair,4 mg,sachets
inlife intimate feminine washable gel 220 ml,inlife intimate feminine washable gel,220 ml,gel
inlyta 1 mg 56 f.c. tabs.,inlyta,1 mg,tabs
inlyta 5mg 56 f.c. tablets,inlyta,5 mg,tablets
inno move 10 sachets,inno move,0,sachets
inno-advance sachet,inno-advance,0,sachet
innocal calcium 15 sachets,innocal calcium,0,sachets
