original_name,drug_name,dose,form
nebimoun 5mg 10 tab,nebimoun,5mg,tab
nebraglob oral drops 30 ml,nebraglob,30 ml,drops
nebranight 30 f.c. tabs.,nebranight,0,tabs
nebravent syrup,nebravent,0,syrup
neemopril gel 50g,neemopril,50g,gel
neeromella cream 50 gm,neeromella,50 gm,cream
neetoderm cream 50 gm,neetoderm,50 gm,cream
neetoderm plus gel 50 gm,neetoderm plus,50 gm,gel
nefopam 20 mg 3 amp,nefopam,20 mg,amp
nefopam 20 tab 30 mg,nefopam,30 mg,tab
nefopam 20mg/ml 3 amp.,nefopam,20mg/ml,amp
negacef 1 gm i.m. vial,negacef,1 gm,vial
negacef 1 gm i.v. vial,negacef,1 gm,vial
nel d3 30 ml drops,nel d3,30 ml,drops
nelex 1.000 iu 30 tabs,nelex,1.000 iu,tabs
nelex d3 10000 i.u. 30 tabs,nelex d3,10000 i.u.,tabs
nelex vit. d3 5000 i.u. 30 tabs,nelex vit. d3,5000 i.u.,tabs
nelex vit. d3 50000 i.u. 4 tabs,nelex vit. d3,50000 i.u.,tabs
nemocool cream 50 gm,nemocool,50 gm,cream
nemocool gel 50 gm,nemocool,50 gm,gel
nemocool spray 100 ml,nemocool,100 ml,spray
nemovit gum yum extra 50 piece,nemovit gum yum extra,0,gum
neo aphro 30 cap (soft),neo aphro,0,cap
neo aptocin forte,neo aptocin forte,0,0
neo aqua vera 120ml syrup,neo aqua vera,120ml,syrup
neo carbotrina 10 mg 10tab,neo carbotrina,10 mg,tab
neo cortef 5ml- e/ e drops,neo cortef,5ml,drops
neo fluothane inhalation sol 250 cm,neo fluothane,250 cm,sol
neo fungicil powder 50 gm,neo fungicil,50 gm,powder
neo michaelon 120ml susp,neo michaelon,120ml,susp
neo minophylline 120ml syrup,neo minophylline,120ml,syrup
neo move on cream 100 gm,neo move on,100 gm,cream
neo move on cream 50 gm,neo move on,50 gm,cream
neo move on freeze gel 100 gm,neo move on freeze,100 gm,gel
neo move on freeze gel 50 gm,neo move on freeze,50 gm,gel
neo move on freeze spray 200 ml,neo move on freeze,200 ml,spray
neo move on spray 200 ml,neo move on,200 ml,spray
neo nail cream 50 gm,neo nail,50 gm,cream
neo nail plus cream 50 gm,neo nail plus,50 gm,cream
neo terramycin 10 gm,neo terramycin,10 gm,0
neo terramycin 200 mg,neo terramycin,200 mg,0
neo- carbotrina 10 tab.,neo- carbotrina,0,tab
neo- fungicil 50 mg powder,neo- fungicil,50 mg,powder
neo- ultraproct 10 gm cream,neo- ultraproct,10 gm,cream
neo- ultraproct 10 supp,neo- ultraproct,0,supp
neo-anoproct 10 supp.,neo-anoproct,0,supp
neo-anoproct topical cream. 10 gm,neo-anoproct,10 gm,cream
neo-bacin 5 gm- eye oint,neo-bacin,5 gm,oint
neo-bronchophane 125ml syrup.,neo-bronchophane,125ml,syrup
neo-digestin 120ml syrup,neo-digestin,120ml,syrup
