original_name,drug_name,dose,form
gastrodomina 20mg 20 tab.,gastrodomina,20mg,tab
gastrodomina 40mg 10 tab,gastrodomina,40mg,tab
gastrodomina 40mg 30 tab.,gastrodomina,40mg,tab
gastrofait 1 gm 20 tab,gastrofait,1 gm,tab
gastrofait 500 mg 20 tab.,gastrofait,500 mg,tab
gastrofam 40mg/5ml susp. 60ml,gastrofam,40mg/5ml,susp.
gastrografin 76% sol 100 ml,gastrografin,76%,sol
gastroloc 40mg 20 caps,gastroloc,40mg,caps
gastroloc plus 20/1100mg 20 caps.,gastroloc plus,20/1100mg,caps.
gastroloc plus 40/1100mg 20 caps.,gastroloc plus,40/1100mg,caps.
gastrolux 76% injection,gastrolux,76%,injection
gastromotil 10mg 20 f.c. tab.,gastromotil,10mg,tab.
gastromotil 1mg/ml oral susp. 200ml,gastromotil,1mg/ml,oral susp.
gastromotil 30mg 5 supp.,gastromotil,30mg,supp.
gastronorm 10mg 5 sachet,gastronorm,10mg,sachet
gastropexy 10 mg 28 tabs.,gastropexy,10 mg,tabs.
gastropexy 20 mg 28 tabs.,gastropexy,20 mg,tabs.
gastrostop 40mg 14 tab,gastrostop,40mg,tab
gastrotidine 20 mg/2ml 3 i.m./i.v. amps,gastrotidine,20 mg/2ml,amps
gaticin 200 mg 5 tab,gaticin,200 mg,tab
gaticin 400mg 5 tab,gaticin,400mg,tab
gatigrand 0.3% eye dps. 5 ml,gatigrand,0.3%,eye dps.
gatilox 0.3% ophthalmic soln. 15 ml,gatilox,0.3%,ophthalmic soln.
gatilox 400mg 5 f.c. tab. (n/a),gatilox,400mg,tab.
gatipram 3mg/ml ophth. soln. 5 ml,gatipram,3mg/ml,ophth. soln.
gatistar 0.5% ophth. soln. 5 ml,gatistar,0.5%,ophth. soln.
gatyxel 0.3% ophthalmic soln. 5 ml,gatyxel,0.3%,ophthalmic soln.
gatyxel eye ointment 5 gm,gatyxel,5 gm,eye ointment
gavira 300 gm 30 sachets,gavira,300 gm,sachets
gaviscon advance 150 ml susp,gaviscon advance,0,susp
gaviscon double action 500/150ml susp,gaviscon double action,500/150ml,susp
gaviscon liquid 24 sachets 10 ml,gaviscon liquid,10 ml,sachets
gavisconell 16 tab,gavisconell,0,tab
gavisconell 32 tab,gavisconell,0,tab
gaya 10 sachet,gaya,0,sachet
gazik eye contour cream 30 gm,gazik eye contour cream,0,cream
gazik eye contour cream 60 gm,gazik eye contour cream,0,cream
gazyvaro 1000mg/40ml vial i.v. inf.,gazyvaro,1000mg/40ml,vial i.v. inf.
geblafol-b 30 tab,geblafol-b,0,tab
gebtiderm cream 20gm,gebtiderm,0,cream
gebtiderm topical cream 20 gm,gebtiderm,0,topical cream
gedazole 500mg 20 tab.,gedazole,500mg,tab.
gedimadel 1 mg 10 tab.,gedimadel,1 mg,tab.
gedimadel 2mg 30 tab.,gedimadel,2mg,tab.
gedimadel 3mg 30 tab.,gedimadel,3mg,tab.
gedimadel 4 mg 30 tab.,gedimadel,4 mg,tab.
gedovete 0.1% cream 30 gm,gedovete,0.1%,cream
gegaprem 20 s.g. caps.,gegaprem,0,s.g. caps.
gel for internal check,gel for internal check,0,gel
gel x oral gel 300 ml,gel x,0,oral gel
