original_name,drug_name,dose,form
tampgesic 30tab,tampgesic,30tab,tab
tamsul 0.4mg 30 capsules,tamsul,0.4mg,capsules
tamsulin 0.4mg 28 caps,tamsulin,0.4mg,capsules
tamsulin plus 6/0.4mg 20 mr tabs,tamsulin plus,6/0.4mg,tab
tamsulosin 0.4mg 20 tab,tamsulosin,0.4mg,tab
tamsunorm s.r. 0.4mg 30 capsules,tamsunorm,0.4mg,capsules
tana-v vaginal cleanser 120 ml,tana-v,120 ml,vaginal cleanser
tanakan 40mg 20 f.c tab.,tanakan,40mg,tab
tanakan 40mg/ml oral solution 30 ml,tanakan,40mg/ml,oral solution
tanatril 10mg 14 tab.,tanatril,10mg,tab
tanatril 10mg 14tab,tanatril,10mg,tab
tanatril 5mg 14 tab.,tanatril,5mg,tab
tanatril 5mg 14tab,tanatril,5mg,tab
tandy topical lotion 120 ml,tandy,120 ml,topical lotion
tango sun tan spf 12 lotion 100 ml,tango sun tan,100 ml,lotion
tannoderm cream,tannoderm,Null,cream
tanoderm cream 90 gm,tanoderm,90 gm,cream
tanolight syrp 120ml,tanolight,120ml,syrup
tantum 5% cream forte 20 gm,tantum,5%,cream
tantum 5% top. gel 20gm,tantum,5%,gel
tantum rosa 0.5g powder for vaginal solution,tantum rosa,0.5g,powder for vaginal solution
tantum verde 0.15% mouth wash 125 ml,tantum verde,0.15%,mouth wash
tantum verde-p 3mg 20 lozenge,tantum verde-p,3mg,lozenge
tanvabet top. oint. 30 gm,tanvabet,30 gm,ointment
taolana 10.000 i.u. 20 f.c. tabs.,taolana,10.000 i.u.,tab
taractan 15 mg 50 tab,taractan,15 mg,tab
tarceva 100 mg 30 f.c. tabs,tarceva,100 mg,tab
tarceva 150 mg 30 f.c. tabs,tarceva,150 mg,tab
tardanza 60mg 3 f.c. tabs.,tardanza,60mg,tab
tareg 160mg 14 f.c. tab.,tareg,160mg,tab
tareg 160mg 28 f.c. tab.,tareg,160mg,tab
tareg 320mg 10 f.c. tab.,tareg,320mg,tab
tareg 40mg 15 f.c.tab.,tareg,40mg,tab
tareg 80mg 14 f.c. tab.,tareg,80mg,tab
targ 320mg 10tab,targ,320mg,tab
targecetal 1 gm/100ml vial for i.v. inf.,targecetal,1 gm/100ml,vial for i.v/i.m inj.
target whitening cream 50gm,target,50gm,whitening cream
targocid 200 mg vial for i.v/i.m inj.,targocid,200 mg,vial for i.v/i.m inj.
targocid 400mg vial for i.v/i.m inj.,targocid,400mg,vial for i.v/i.m inj.
targofloxin 750 mg 10 f.c.tabs.,targofloxin,750 mg,tab
targofloxin 750 mg 5 f.c.tab.,targofloxin,750 mg,tab
targomash 80mg 30 f.c. tabs.,targomash,80mg,tab
targomash comb 160/12.5mg 30 f.c. tabs.,targomash,160/12.5mg,tab
targomash comb 80/12.5mg 30 f.c.tab.,targomash,80/12.5mg,tab
targotimol 0.5% eye drops 10*0.4 ml sdu,targotimol,0.5%,eye drops
targozym 20 tabs.,targozym,20 tabs,tab
tariflox 200 mg 10 tab.,tariflox,200 mg,tab
tariflox 3mg/ml eye dps. 10 ml,tariflox,3mg/ml,eye drops
tariflox 400 mg 10 tabs.,tariflox,400 mg,tab
tarion hair oil replacement 200 ml,tarion,200 ml,hair oil replacement
