original_name,drug_name,dose,form
amipride 200mg 30 tab,amipride,200 mg,tab
amipride 400 mg 20 scored f.c. tab,amipride,400 mg,tab
amipride 50mg 20 tab,amipride,50 mg,tab
amipride 50mg 30 tab,amipride,50 mg,tab
amiprostone 24mcg 20 caps,amiprostone,24 mcg,caps
amiprostone 24mcg 30 caps,amiprostone,24 mcg,caps
amiprostone 8mcg 20 caps,amiprostone,8 mcg,caps
amiron 150mg/3ml 6 i.v. amp.,amiron,150 mg/3 ml,amp.
amiron 200 mg 10 tablets,amiron,200 mg,tablets
amitriptine 50mg 30 tab.,amitriptine,50 mg,tab.
amitriptine 75mg s.r. caps.,amitriptine,75 mg,caps.
amlo-ace 5/10 mg 10 caps.,amlo-ace,5/10 mg,caps.
amlobenzamir 10/20mg 10 caps.,amlobenzamir,10/20 mg,caps.
amlobenzamir 2.5/10mg 10 caps.,amlobenzamir,2.5/10 mg,caps.
amlobenzamir 5/10mg 10 caps.,amlobenzamir,5/10 mg,caps.
amlobenzamir 5/20mg 10 caps.,amlobenzamir,5/20 mg,caps.
amlodipine 10mg 20 tabs.,amlodipine,10 mg,tabs.
amlodipine 5mg 30 tab.,amlodipine,5 mg,tab.
amlosazide 10/25/40mg 10 f.c. tabs,amlosazide,10/25/40 mg,tabs
amlosazide 5/12.5/20 mg 30 f.c. tabs.,amlosazide,5/12.5/20 mg,tabs.
amlosazide 5/12.5/40 mg 30 f.c. tabs.,amlosazide,5/12.5/40 mg,tabs.
amlosazide 5/25/40 mg 20 f.c. tabs.,amlosazide,5/25/40 mg,tabs.
amlosazide 5/25/40 mg 30 f.c. tabs.,amlosazide,5/25/40 mg,tabs.
amlostat 10/10 mg 10 f.c. tab.,amlostat,10/10 mg,tab.
amlostat 5/10 mg 10 f.c. tab.,amlostat,5/10 mg,tab.
amlosterolen 10/40mg 14 f.c. tabs.,amlosterolen,10/40 mg,tabs.
amlosterolen 5/20mg 14 f.c. tab.,amlosterolen,5/20 mg,tab.
amloveran 10/10mg 30 tabs.,amloveran,10/10 mg,tabs.
amloveran 10/5mg 30 tabs.,amloveran,10/5 mg,tabs.
amloveran 5/10mg 30 tabs.,amloveran,5/10 mg,tabs.
amloveran 5/5mg 30 tabs.,amloveran,5/5 mg,tabs.
amloveran plus 10/2.5/10mg 30 f.c.tabs.,amloveran plus,10/2.5/10 mg,tabs.
amloveran plus 5/1.25/5mg 30 f.c.tabs.,amloveran plus,5/1.25/5 mg,tabs.
amloveran plus 5/2.5/10mg 30 f.c.tabs.,amloveran plus,5/2.5/10 mg,tabs.
amlowest 2.5mg 30 tab.,amlowest,2.5 mg,tab.
amlozapril 10/20mg 10caps.,amlozapril,10/20 mg,caps.
ammonia solution 15 ml,ammonia,15 ml,solution
ammonia solution10 ml,ammonia,10 ml,solution
ammoniated mercury 5% 30 gm- oint,ammoniated mercury,5 %,oint
ammoniated mercury 5% oint. 30 gm,ammoniated mercury,5 %,oint.
ammoniated mercury 5gm/100gm oint.,ammoniated mercury,5 gm/100 gm,oint.
ammoria rejuvinating cream 30 gm,ammoria rejuvinating,30 gm,cream
amocerebral plus 20/40 mg 30 tabs.,amocerebral plus,20/40 mg,tabs.
amoclawin 1 gm 7 tab,amoclawin,1 gm,tab
amoclawin 228.5mg/5ml pd. for oral susp. 60ml,amoclawin,228.5 mg/5 ml,susp.
amoclawin 457mg/5ml pd. for oral susp. 60ml,amoclawin,457 mg/5 ml,susp.
amoclox 500mg 16caps.,amoclox,500 mg,caps.
amocomb cream 15 gm,amocomb,15 gm,cream
amoebyl 500mg 20 tabs.,amoebyl,500 mg,tabs.
amoflam 100mg 10 enteric coated tab.,amoflam,100 mg,tab.
