original_name,drug_name,dose,form
verocro 30 sachets,verocro,0,sachets
verolex mouth wash 200 ml,verolex,200 ml,mouth wash
verona powder 35gm,verona,35 gm,powder
verony 100 mg 14 sachets,verony,100 mg,sachets
verony 100 mg 30 sachets,verony,100 mg,sachets
verorab 2.5i.u./0.5ml vial,verorab,2.5 i.u./0.5 ml,vial
verousa gel 10 sachets,verousa,0,gel
veroxeserin 100 mg 10 f.c. tabs,veroxeserin,100 mg,tabs
verpamil 40mg 20 f.c.tab.,verpamil,40 mg,tab
verpamil 80mg 20 f.c.tab.,verpamil,80 mg,tab
versapenia 50mg 30 f.c.tabs,versapenia,50 mg,tabs
verserc 16mg 30 tab,verserc,16 mg,tab
verserc 24mg 30 tab,verserc,24 mg,tab
verserc 8mg 30 tab,verserc,8 mg,tab
vertigun 12 tab.,vertigun,0,tab
vertiserc 16mg 10 tab.,vertiserc,16 mg,tab
vertod 10000 vitamin d 20 tab,vertod vitamin d,10000 mg,tab
verzenio 100 mg 14 tabs.,verzenio,100 mg,tabs
verzenio 150 mg 14 tabs.,verzenio,150 mg,tabs
verzenio 200 mg 14 tabs.,verzenio,200 mg,tabs
verzenio 50 mg 14 tabs.,verzenio,50 mg,tabs
ves - atra 10mg 100 s.g. caps. (illegal import),ves - atra,10 mg,s.g. caps
vesanoid 10 mg 100 caps. $$,vesanoid,10 mg,caps
vesicare 10 mg 30 f.c. tab,vesicare,10 mg,tab
vesicare 5 mg 30 f.c. tab,vesicare,5 mg,tab
vesticold 20 caps.,vesticold,0,caps
vetaply acne cream 60 gm,vetaply acne,60 gm,cream
vetobactisone cream 15 gm,vetobactisone,15 gm,cream
vetocetamol 24 tab.,vetocetamol,0,tab
vetochitosan 500 mg 30 caps.,vetochitosan,500 mg,caps
vetomikacin 100mg/2ml i.m./i.v. vial,vetomikacin,100 mg/2 ml,vial
vetomikacin 500mg/2ml i.m./i.v. vial,vetomikacin,500 mg/2 ml,vial
vetosimvameb 10/20mg 10 tabs.,vetosimvameb,10/20 mg,tabs
vetosimvameb 10/40mg 10 tabs.,vetosimvameb,10/40 mg,tabs
vetovancin 1 gm i.v. vial,vetovancin,1 gm,vial
vetovancin 500 mg i.v. vial,vetovancin,500 mg,vial
vetovate-c cream 15 gm,vetovate-c,15 gm,cream
vetovate-n cream 15 gm,vetovate-n,15 gm,cream
vetovate-n oint,vetovate-n,0,oint
vetovate-n oint 15 gm,vetovate-n,15 gm,oint
vetoyagra 100 mg 12 oro-dispersible tabs.,vetoyagra,100 mg,oro-dispersible tabs
vetoyagra 100 mg 15 f.c. tabs.,vetoyagra,100 mg,tabs
vetoyagra 100mg 5 f.c. tabs.,vetoyagra,100 mg,tabs
vetoyagra 50 mg 5 f.c. tabs.,vetoyagra,50 mg,tabs
veval 15 tabs,veval,0,tabs
vevetona hair oil 100 ml,vevetona hair,100 ml,oil
vevtex massage gel 50 gm,vevtex massage,50 gm,gel
vexamod 150mg sr 10 cap,vexamod sr,150 mg,cap
vexamod 150mg sr 10 caps.,vexamod sr,150 mg,caps
vexamod 37.5 mg sr 10 cap,vexamod sr,37.5 mg,cap
