original_name,drug_name,dose,form
bebelac 2 milk 400 gm,bebelac 2 milk,400 gm,0
bebelac 3 (bebejunior 1+) milk 250 gm,bebelac 3 (bebejunior 1+) milk,250 gm,0
bebelac 3 (bebejunior 1+) milk 400 gm,bebelac 3 (bebejunior 1+) milk,400 gm,0
bebelac 3 (bebejunior 1+) milk 900 gm,bebelac 3 (bebejunior 1+) milk,900 gm,0
bebelac ar milk 400 gm,bebelac ar milk,400 gm,0
bebelac ec milk 400 gm,bebelac ec milk,400 gm,0
bebelac lf milk 400 gm,bebelac lf milk,400 gm,0
bebelac premature milk 400 gm,bebelac premature milk,400 gm,0
bebeto 4gm/100 ml oral drops 30 ml,bebeto,4gm/100 ml,oral drops
bebovi syrup 120ml,bebovi,120ml,syrup
becal cream 40 gm,becal,40 gm,cream
becalocyrl 50 mg 28 f.c. tabs.,becalocyrl,50 mg,tabs
beclo 50mcg/dose nasal spray 200 doses,beclo,50mcg/dose,nasal spray
beclosone forte inhaler 0.1 mg/dose 200 doses,beclosone forte,0.1 mg/dose,inhaler
beclosone inhaler 50 mcg/dose 200 doses,beclosone,50 mcg/dose,inhaler
beclozone 0.025% cream 20 gm,beclozone,0.025%,cream
beco 100 tab.,beco,100 mg,tab
beco forte 30 tabs.,beco forte,0,tabs
beco-c syrup 125ml,beco-c,125ml,syrup
becomvast 30 sublingual tabs,becomvast,0,sublingual tabs
beconase 50mcg/100mg 200 dose spray,beconase,50mcg/100mg,spray
becorenz 3 amps. for i.m./i.v inj.,becorenz,0,amps
becotide 50mcg/1 dose 200 dose inhaler,becotide,50mcg/1 dose,inhaler
becovit syrup 100 ml,becovit,100 ml,syrup
becozym forte 20 dragees,becozym forte,0,dragees
becozym syrup 125 ml,becozym,125 ml,syrup
becozyme i.m./i.v. 12 amp,becozyme,0,amp
becozyme-c fort 30 tab,becozyme-c fort,0,tab
bedo massage cream 50 gm,bedo massage,50 gm,cream
bedoxine 20 tab.,bedoxine,0,tab
bedremine 100mg 30 exten. rel. tab.,bedremine,100mg,exten. rel. tab
bedremine 50 mg 30 ext. rel.tabs.,bedremine,50 mg,ext. rel.tabs
bedrevida 250mg/5ml pd. for oral susp. 60 ml,bedrevida,250mg/5ml,pd. for oral susp.
bedrevida 500 mg xl 14 f.c. tab.,bedrevida,500 mg,xl tab
bee care cream 30 gm,bee care,30 gm,cream
bee care cream 60 gm,bee care,60 gm,cream
bee pollen 226 gm granules,bee pollen,226 gm,granules
bee pollen 500 mg 14 cap,bee pollen,500 mg,cap
bee propolis 500 mg 100 caps. (illegal import),bee propolis,500 mg,caps
bee propolis 500 mg 12tab,bee propolis,500 mg,tab
bee propolis 500 mg 30 tab,bee propolis,500 mg,tab
bee pure 10 tabs,bee pure,0,tabs
bee tonic 10 cap,bee tonic,0,cap
bee tonic 20cap,bee tonic,0,cap
bee- power 8 gelcap,bee- power,0,gelcap
bee-s 20cap,bee-s,0,cap
beegu nose brand soothing & moisturizing spray 30ml,beegu nose brand soothing & moisturizing,30ml,spray
beegu nose brand soothing & moisturizing spray 70 ml,beegu nose brand soothing & moisturizing,70 ml,spray
beejaxin 1000mg 30 caps.,beejaxin,1000mg,caps
beejaxin 1400mg 30 caps.,beejaxin,1400mg,caps
