original_name,drug_name,dose,form
tiger spray 25 ml,tiger,25 ml,spray
tigint 10 sachets,tigint,0,sachets
tigint plus 10 sachets,tigint plus,0,sachets
tigornicine 3gm 6 sachets,tigornicine,3gm,sachets
tigornicine 5 gm/10ml 5 amp. i.v. inf.,tigornicine,5 gm/10ml,amp. i.v. inf.
tigra 30 tab,tigra,0,tab
tiji cap,tiji,0,cap
tikonza hair lotion 250 ml,tikonza hair,250 ml,lotion
tikonza shampoo 250 ml,tikonza shampoo,250 ml,shampoo
tilade 112 doses 1 bottle inhaler,tilade,0,inhaler
tildiem 60mg 20 tab,tildiem,60mg,tab
tilio gawafa 12 filter,tilio gawafa,0,filter
tilio gawafa 20 filter,tilio gawafa,0,filter
tilio-mix 100ml syrup,tilio-mix,100ml,syrup
tima-vit calcium 30 tabs,tima-vit calcium,0,tabs
tima-vit i 30 tabs,tima-vit i,0,tabs
timaspan 1000 mg 10 ext. rel. f.c. tabs,timaspan,1000 mg,ext. rel. tabs
timbestatin 10/20 mg 14 f.c.tab.,timbestatin,10/20 mg,tab
timbestatin 10/20 mg 7 f.c. tab,timbestatin,10/20 mg,tab
timobrim 0.2%/0.5% eye drops 5 ml,timobrim,0.2%/0.5%,eye drops
timogel 0.1% ophth. gel 5 ml,timogel,0.1%,ophth. gel
timogen 10mg/5ml syrup 120ml,timogen,10mg/5ml,syrup
timolol maleate 0.25% eye drops (n/a),timolol maleate,0.25%,eye drops
timolol maleate 0.5% eye drops 5 ml,timolol maleate,0.5%,eye drops
timolol-elnile 0.5% eye drops 5 ml (n/a),timolol-elnile,0.5%,eye drops
timomondin eye drops 5 ml,timomondin,5 ml,eye drops
timosopt eye drops 5 ml,timosopt,5 ml,eye drops
timouni gel 50 ml,timouni,50 ml,gel
timxal eye drops,timxal,0,eye drops
timxal eye drops 3 ml,timxal,3 ml,eye drops
tinarin 10ml ear drops,tinarin,10ml,ear drops
tinasel 2.5 gm cream 20 gm,tinasel,2.5 gm,cream
tinasel 2.5gm/100ml topical lotion,tinasel,2.5gm/100ml,topical lotion
tinasel 20 gm cream,tinasel,20 gm,cream
tincture iodine 2.5 % alcohol,tincture iodine,2.5 %,tincture
tincture iodine 2.5%,tincture iodine,2.5%,tincture
tineacure 1% paint 15 ml,tineacure,1%,paint
tineacure 1% top. cream 20 gm,tineacure,1%,top. cream
tineacure 30 gm powder,tineacure,30 gm,powder
tineapirox 1% topical cream 10 gm,tineapirox,1%,topical cream
tinearest 1% topical cream 15 gm,tinearest,1%,topical cream
tinglopro topical cream 15 gm,tinglopro,15 gm,topical cream
tinidol plus 10 f.c. tab.,tinidol plus,0,tab
tinidol plus 10 f.c. tab.(n/a),tinidol plus,0,tab
tinifloxacin 10 tab.,tinifloxacin,0,tab
tinifloxacin 20 tab.,tinifloxacin,0,tab
tinox 1% cream 15 gm,tinox,1%,cream
tinox 1% lotion 50 ml,tinox,1%,lotion
tiocon 1% cream 20 gm,tiocon,1%,cream
tioneral lotion 100ml,tioneral,100ml,lotion
