original_name,drug_name,dose,form
avanjoy 200 mg 4 tabs.,avanjoy,200 mg,tabs
avanjoy 50 mg 4 tabs.,avanjoy,50 mg,tabs
avano panthenol cream 30 gm,avano panthenol,30 gm,cream
avantgarde baby 150 gm body lotion,avantgarde,150 gm,lotion
avantgarde baby anti-dandruff foam shampoo 150 ml,avantgarde,150 ml,foam shampoo
avantgarde baby cream 75 gm,avantgarde,75 gm,cream
avantgarde baby diaper 75 gm cream,avantgarde,75 gm,cream
avantgarde nipple care cream 75 gm,avantgarde,75 gm,cream
avantosis 10 ml oral drops,avantosis,10 ml,oral drops
avara 100 mg 3 f.c.tabs.(n/a),avara,100 mg,tabs
avara 10mg 30 f.c. tab.,avara,10mg,tab
avara 20mg 30 f.c.tab.,avara,20mg,tab
avastin 100mg/4ml vial,avastin,100mg/4ml,vial
avastin 400mg/16ml vial,avastin,400mg/16ml,vial
avaxim 160antigen unit /0.5ml prefilled syringe,avaxim,160 antigen unit /0.5ml,prefilled syringe
avaxim pediatric 80 antigen unit/0.5ml pref.syringe,avaxim,80 antigen unit/0.5ml,pref.syringe
avazir 0.3% eye drops 10 ml,avazir,10 ml,eye drops
avazir 0.3% eye oint. 5 gm,avazir,5 gm,eye oint.
aveeno baby daily moisture lotion 150 ml,aveeno,150 ml,lotion
aveeno dermexa daily emollient body wash 280 ml,aveeno,280 ml,body wash
aveeno dermexa emollient body cream 200 ml,aveeno,200 ml,body cream
aveeno dermexa emollient hand cream 75 ml,aveeno,75 ml,hand cream
aveenz sun screen 50+ spf cream 50 gm,aveenz,50 gm,cream
avefox 30 tab,avefox,0,tab
avene 50+ cream 50 ml,avene,50 ml,cream
avene 50+ emulsion 50 ml,avene,50 ml,emulsion
avene 50+ milk 100 ml,avene,100 ml,milk
avene 50+ milk for children 100 ml,avene,100 ml,milk
avene 50+ spray 200 ml,avene,200 ml,spray
avene 50+ spray for children 200 ml,avene,200 ml,spray
avene 50+ tinted cream 50 ml,avene,50 ml,tinted cream
avene 50+ tinted emulsion 50 ml,avene,50 ml,tinted emulsion
avene after-sun care lotion 200 ml,avene,200 ml,lotion
avene akerat cream 200ml,avene,200ml,cream
avene akerat smoothing exfoliating cream 200ml,avene,200ml,cream
avene cicalfate restorative skin cream 40 ml,avene,40 ml,cream
avene clean ac 40 ml,avene,40 ml,0
avene cleanance cleansing water 400ml,avene,400ml,cleansing water
avene cleanance expert emulsion 40 ml,avene,40 ml,emulsion
avene cleanance gel 200 ml,avene,200 ml,gel
avene cleanance hydra cream 40 ml,avene,40 ml,cream
avene cleanance k cream-gel 40 ml,avene,40 ml,cream-gel
avene cleanance sunscreen spf 50+ 50 ml,avene,50 ml,sunscreen
avene cold cream 100 ml,avene,100 ml,cream
avene cold cream body lotion 400 ml,avene,400 ml,body lotion
avene cold cream cleansing gel 250 ml,avene,250 ml,cleansing gel
avene cold cream for hands 75 ml,avene,75 ml,cream
avene cold cream lip balm 4 gm,avene,4 gm,lip balm
avene cold cream lip cream 15 ml,avene,15 ml,lip cream
avene cream 50 gm,avene,50 gm,cream
