original_name,drug_name,dose,form
poly-fast drops 15ml,poly-fast,15ml,drops
polybiocid spray 110 gm,polybiocid,110gm,spray
polybiotic spray 110 gm,polybiotic,110gm,spray
polybiotic spray 60 gm,polybiotic,60gm,spray
polycarbophilax 10 f.c. tabs.,polycarbophilax,10mg,tabs
polyderm top. cream 20 gm,polyderm,20gm,topical cream
polyfresh 0.2% eye drops 10 ml,polyfresh,0.2%,eye drops
polyfresh 0.2% eye drops 20*0.4 ml sdu,polyfresh,0.2%,eye drops
polyfresh 0.2% eye drops 30*0.4 ml sdu,polyfresh,0.2%,eye drops
polyfresh advanced eye drops 10 ml,polyfresh advanced,10ml,eye drops
polyfresh extra eye drops 30 x 0.4 ml sdu,polyfresh extra,30 x 0.4 ml,eye drops
polyice spray 100 ml,polyice,100ml,spray
polymart cool gel 50 gm,polymart cool,50gm,gel
polymart topical gel 50 gm,polymart,50gm,topical gel
polymer adult hypertonic 3% nasal spray 100ml,polymer adult hypertonic,3%,nasal spray
polymer baby isotonic 0.9% nasal spray 100ml,polymer baby isotonic,0.9%,nasal spray
polymer kids hypertonic 2.3% nasal spray 100ml,polymer kids hypertonic,2.3%,nasal spray
polynal 20 caps.,polynal,20mg,caps
polyothalmic 5mg/ml eye drops 5 ml,polyothalmic,5mg/ml,eye drops
polysacc 100mg/5ml elixir 60 ml,polysacc,100mg/5ml,elixir
polysacc plus 30 cap.,polysacc plus,30mg,cap
polysaccharide meningococcal a+c vaccine 50mcg/0.5ml (10doses) vial,polysaccharide meningococcal a+c vaccine,50mcg/0.5ml,vial
polysaccharide meningococcal a+c vaccine 50mcg/0.5ml (1dose) vial,polysaccharide meningococcal a+c vaccine,50mcg/0.5ml,vial
polysaccharide meningococcal a+c vaccine 50mcg/0.5ml (50doses) vial,polysaccharide meningococcal a+c vaccine,50mcg/0.5ml,vial
polytar 1% liquid 150 ml,polytar,1%,liquid
polytar hair shampoo 125 ml,polytar hair,125ml,shampoo
polytar hair shampoo 150 ml,polytar hair,150ml,shampoo
polytar soap 100 gm,polytar,100gm,soap
polytic 30 ml spray,polytic,30ml,spray
polyvance 60 gm gel,polyvance,60gm,gel
polyvision 0.3% eye drops 5 ml,polyvision,0.3%,eye drops
polyvital oral drops 30 ml,polyvital,30ml,oral drops
polyzyme 30 double coated tab,polyzyme,30mg,tab
pom shower gel 250 ml,pom,250ml,shower gel
pomecare mouth wash 250ml,pomecare,250ml,mouth wash
pomirja gel 100gm,pomirja,100gm,gel
pomirja gel 40 gm,pomirja,40gm,gel
ponagic forte 500mg 10 f.c. tab.,ponagic forte,500mg,tab
ponaton collagen sachets,ponaton collagen,0,sachets
pongeel oral spray 60 ml,pongeel,60ml,oral spray
pono 250mg 20 caps.,pono,250mg,caps
ponoforte 500mg 20 caps.,ponoforte,500mg,caps
ponstan forte 500mg 20 f.c. tabs.,ponstan forte,500mg,tabs
ponvory 2 to 10 mg 14 f.c.tabs. (treatment-initiation pack),ponvory,2 to 10 mg,tabs
ponvory 20 mg 28 f.c.tabs. (maintenance pack),ponvory,20mg,tabs
ponybliss shampoo 250ml,ponybliss,250ml,shampoo
popomix cream 50 gm,popomix,50gm,cream
poraclean facial cleanser 150 ml,poraclean,150ml,facial cleanser
porilex facial cleanser 250 ml,porilex,250ml,facial cleanser
posaconex 300 mg vial for slow i.v. inf. 16.7 ml,posaconex,300mg,vial
