original_name,drug_name,dose,form
glucoryl 2 mg 10 f.c.tabs.,glucoryl,2 mg,tabs
glucoryl 3 mg 10 f.c. tabs.,glucoryl,3 mg,tabs
glucoryl 4 mg 10 f.c. tabs.,glucoryl,4 mg,tabs
glucoryl plus 1/500 mg 30 f.c. tabs.,glucoryl plus,1/500 mg,tabs
glucoryl plus 2/500 mg 30 f.c. tabs.,glucoryl plus,2/500 mg,tabs
glucosamax 10 pwd. sachets,glucosamax,10 mg,pwd. sachets
glucosamine 30 caps,glucosamine,30 mg,caps
glucosamine 60 cap (imported),glucosamine,60 mg,cap
glucosamine compound 30 f.c.tab,glucosamine compound,30 mg,tab
glucosamine hyaluronic acid and msm 90 caps. (natrol),glucosamine hyaluronic acid and msm,90 mg,caps
glucose 10% (el nasr) i.v. inf. 500 ml,glucose,10%,i.v. inf. 500 ml
glucose 10% (el nasr) i.v. inf. 500 ml (rubber cap),glucose,10%,i.v. inf. 500 ml
glucose 10% (fipco) i.v. inf. 500 ml,glucose,10%,i.v. inf. 500 ml
glucose 10% (fipco) i.v. inf. 500 ml (rubber cap),glucose,10%,i.v. inf. 500 ml
glucose 10% (mottahedoon) i.v. inf. 500 ml,glucose,10%,i.v. inf. 500 ml
glucose 10% (mottahedoon) i.v. inf. 500 ml (rubber cap),glucose,10%,i.v. inf. 500 ml
glucose 10% (otsuka ateco) i.v. inf. 500 ml,glucose,10%,i.v. inf. 500 ml
glucose 10% (otsuka) i.v. inf. 250 ml (rubber cap),glucose,10%,i.v. inf. 250 ml
glucose 10% (otsuka) i.v. inf. 500 ml (rubber cap),glucose,10%,i.v. inf. 500 ml
glucose 10% (ultimate) i.v. inf. 500 ml,glucose,10%,i.v. inf. 500 ml
glucose 10% (ultimate) i.v. inf. 500 ml (rubber cap),glucose,10%,i.v. inf. 500 ml
glucose 20% (otsuka) i.v. inf. 500 ml (rubber cap),glucose,20%,i.v. inf. 500 ml
glucose 25% (el nasr) i.v. inf. 500 ml,glucose,25%,i.v. inf. 500 ml
glucose 25% (el nasr) i.v. inf. 500 ml (rubber cap),glucose,25%,i.v. inf. 500 ml
glucose 25% (fipco) i.v. inf. 500 ml,glucose,25%,i.v. inf. 500 ml
glucose 25% (fipco) i.v. inf. 500 ml (rubber cap),glucose,25%,i.v. inf. 500 ml
glucose 25% (mottahedoon) i.v. inf. 500 ml,glucose,25%,i.v. inf. 500 ml
glucose 25% (mottahedoon) i.v. inf. 500 ml (rubber cap),glucose,25%,i.v. inf. 500 ml
glucose 25% (otsuka ateco) i.v. inf. 500 ml,glucose,25%,i.v. inf. 500 ml
glucose 25% (otsuka) i.v. inf. 25 ml,glucose,25%,i.v. inf. 25 ml
glucose 25% (otsuka) i.v. inf. 500 ml (rubber cap),glucose,25%,i.v. inf. 500 ml
glucose 40% (el nasr) i.v. inf. 500 ml (rubber cap),glucose,40%,i.v. inf. 500 ml
glucose 40% (mottahedoon) i.v. inf. 25 ml,glucose,40%,i.v. inf. 25 ml
glucose 40% (mottahedoon) i.v. inf. 500 ml,glucose,40%,i.v. inf. 500 ml
glucose 40% (otsuka) i.v. inf. 500 ml,glucose,40%,i.v. inf. 500 ml
glucose 5% & potassium chloride 0.3% (mottahedoon) i.v. inf. 500 ml,glucose & potassium chloride,5% & 0.3%,i.v. inf. 500 ml
glucose 5% (el nasr) i.v. inf. 500 ml,glucose,5%,i.v. inf. 500 ml
glucose 5% (el nasr) i.v. inf. 500 ml (rubber cap),glucose,5%,i.v. inf. 500 ml
glucose 5% (fipco) i.v. inf. 500 ml,glucose,5%,i.v. inf. 500 ml
glucose 5% (fipco) i.v. inf. 500 ml (rubber cap),glucose,5%,i.v. inf. 500 ml
glucose 5% (intra pharm) i.v. inf. 500 ml (euro cap + rubber stopper),glucose,5%,i.v. inf. 500 ml
glucose 5% (mottahedoon) i.v. inf. 500 ml,glucose,5%,i.v. inf. 500 ml
glucose 5% (mottahedoon) i.v. inf. 500 ml (rubber cap),glucose,5%,i.v. inf. 500 ml
glucose 5% (otsuka ateco) i.v. inf. 500 ml,glucose,5%,i.v. inf. 500 ml
glucose 5% (otsuka ateco) i.v. inf. 500 ml (rubber cap),glucose,5%,i.v. inf. 500 ml
glucose 5% (otsuka) i.v. inf. 1000 ml,glucose,5%,i.v. inf. 1000 ml
glucose 5% (otsuka) i.v. inf. 250 ml,glucose,5%,i.v. inf. 250 ml
glucose 5% (otsuka) i.v. inf. 500 ml (rubber cap),glucose,5%,i.v. inf. 500 ml
glucose 5% (ultimate) i.v. inf. 500 ml,glucose,5%,i.v. inf. 500 ml
glucose 5% (ultimate) i.v. inf. 500 ml (rubber cap),glucose,5%,i.v. inf. 500 ml
