original_name,drug_name,dose,form
dextran (70) 6% w/v in normal saline i.v.inf.,dextran (70) in normal saline,6% w/v,i.v.inf.
dextran 40 (10 %w/v) intr.infusion & glucose 5 % b.p.,dextran 40 & glucose,10 %w/v,intr.infusion
dextran 40 (10%) & sodium chloride 0.9% (mottahedoon) i.v. inf. 500 ml,dextran 40 & sodium chloride,10%,i.v. inf.
dextran 70 6% normal saline,dextran 70 normal saline,6%,0
dextran 70 6% w/v glucose 5% i.v.infusion b.p 2003,dextran 70 & glucose,6% w/v,i.v.infusion
dextran 70 in normal saline b.p 2003 i.v.infusion,dextran 70 in normal saline,0,i.v.infusion
dextrogel oral gel 3x25gm (n/a),dextrogel,3x25gm,oral gel
dextrose  in 5% & 0.9 % sodium cloride (500ml) (rom) i.v.infusion,dextrose & sodium cloride,5%,i.v.infusion
dextrose 10% & sodium chloride 0.9% (otsuka) i.v. inf. 1000 ml (n/a),dextrose & sodium chloride,10%,i.v. inf.
dextrose 10% & sodium chloride 0.9% (otsuka) i.v. inf. 500 ml (n/a),dextrose & sodium chloride,10%,i.v. inf.
dextrose 10% & sodium chloride 0.9% (otsuka) i.v. inf. 500 ml (rubber cap),dextrose & sodium chloride,10%,i.v. inf.
dextrose 10% (al kamal) i.v. inf. 500 ml,dextrose,10%,i.v. inf.
dextrose 10% (allmed) i.v. inf. 500 ml,dextrose,10%,i.v. inf.
dextrose 10% (allmed) i.v. inf. 500 ml (rubber cap),dextrose,10%,i.v. inf.
dextrose 25% (25ml) i.v.infusion,dextrose,25%,i.v.infusion
dextrose 25% (500ml) (rubber cap) i.v.infusion,dextrose,25%,i.v.infusion
dextrose 25% (allmed) i.v. inf. 500 ml,dextrose,25%,i.v. inf.
dextrose 25% (allmed) i.v. inf. 500 ml (rubber cap),dextrose,25%,i.v. inf.
dextrose 25% (el nile) i.v. inf. 500 ml,dextrose,25%,i.v. inf.
dextrose 25% (el nile) i.v. inf. 500 ml (rubber cap),dextrose,25%,i.v. inf.
dextrose 25% (misr) i.v. inj. 20 amp.,dextrose,25%,i.v. inj.
dextrose 25% (otsuka) i.v. inf. 1000 ml,dextrose,25%,i.v. inf.
dextrose 25% (otsuka) i.v. inf. 25 ml,dextrose,25%,i.v. inf.
dextrose 25% (otsuka) i.v. inf. 500 ml (rubber cap),dextrose,25%,i.v. inf.
dextrose 3.3% & sodium chloride 0.3% (otsuka) i.v. inf. 1000 ml (n/a),dextrose & sodium chloride,3.3%,i.v. inf.
dextrose 3.3% & sodium chloride 0.3% (otsuka) i.v. inf. 250 ml,dextrose & sodium chloride,3.3%,i.v. inf.
dextrose 3.3% & sodium chloride 0.3% (otsuka) i.v. inf. 500 ml,dextrose & sodium chloride,3.3%,i.v. inf.
dextrose 40% (otsuka) i.v. inf. 500 ml,dextrose,40%,i.v. inf.
dextrose 5% & ringer (otsuka) i.v. inf. 1000 ml,dextrose & ringer,5%,i.v. inf.
dextrose 5% & ringer (otsuka) i.v. inf. 500 ml,dextrose & ringer,5%,i.v. inf.
dextrose 5% & sodium chloride 0.45% (500ml) (rom) i.v.infusion,dextrose & sodium chloride,5%,i.v.infusion
dextrose 5% & sodium chloride 0.45% (el nasr) i.v. inf. 500 ml,dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.45% (el nasr) i.v. inf. 500 ml (rubber cap),dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.45% (otsuka) i.v. inf. 1000 ml (n/a),dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.45% (otsuka) i.v. inf. 250 ml,dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.45% (otsuka) i.v. inf. 500 ml,dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.45% (otsuka) i.v. inf. 500 ml (rubber cap),dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.9% (allmed) i.v. inf. 500 ml,dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.9% (allmed) i.v. inf. 500 ml (rubber cap),dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.9% (el nile) i.v. inf. 250 ml,dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.9% (el nile) i.v. inf. 500 ml,dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.9% (el nile) i.v. inf. 500 ml (rubber cap),dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.9% (otsuka) i.v. inf. 1000 ml (n/a),dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.9% (otsuka) i.v. inf. 250 ml,dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% & sodium chloride 0.9% (otsuka) i.v. inf. 500 ml,dextrose & sodium chloride,5%,i.v. inf.
dextrose 5% (al kamal) i.v. inf. 500 ml,dextrose,5%,i.v. inf.
dextrose 5% (allmed) i.v. inf. 500 ml,dextrose,5%,i.v. inf.
dextrose 5% (allmed) i.v. inf. 500 ml (rubber cap),dextrose,5%,i.v. inf.
dextrose 5% (el nile) i.v. inf. 500 ml,dextrose,5%,i.v. inf.
dextrose 5% (el nile) i.v. inf. 500 ml (rubber cap),dextrose,5%,i.v. inf.
