original_name,drug_name,dose,form
butal massage cream 50 gm,butal massage,0,cream
butalin 100mcg/actuation 200 doses,butalin,100mcg/actuation,0
butaline e.r. 7.5mg 30 caps.,butaline e.r.,7.5mg,caps
butaximark 1%15gm cream,butaximark,1%,cream
butoconazole 2% vaginal cream 5 gm,butoconazole,2%,vaginal cream
butoconil 2% vaginal cream 15 gm,butoconil,2%,vaginal cream
butox 5% spray 250 ml,butox,5%,spray
butterfly intimate gel 50 ml,butterfly intimate,0,gel
bx5 cream 60 gm,bx5,0,cream
bye-dan hair shampoo 125 ml,bye-dan hair,0,shampoo
bye-dan hair shampoo 250 ml,bye-dan hair,0,shampoo
byetta 10mcg sol. for inj. prefilled pen,byetta,10mcg,sol.
byetta 5mcg sol. for inj. prefilled pen,byetta,5mcg,sol.
bylcreem anti-dandruff 210 ml green,bylcreem anti-dandruff,0,0
c guard 30 tabs,c guard,0,tabs
c l o vit 10 tab,c l o vit,0,tab
c l o vit 20 tab,c l o vit,0,tab
c vall 10 tablet,c vall,0,tablet
c zinc 30 caps.,c zinc,0,caps
c zinc pharmix 30 tabs.,c zinc pharmix,0,tabs
c-1000 - 100 caps. (now),c-1000,0,caps
c-apex 1000 mg 10 retard tablets,c-apex,1000 mg,retard tablets
c-apex 500 mg 10 tab.,c-apex,500 mg,tab
c-beauty 20 caps.,c-beauty,0,caps
c-cal 1000 (10 tab),c-cal 1000,0,tab
c-mix 20 sachets,c-mix,0,sachets
c-mix plus skin serum 10 vials,c-mix plus skin,0,serum
c-mix skin serum 60 ml,c-mix skin,0,serum
c-mix vitamin c 15% facial wash 250 ml,c-mix vitamin c,15%,facial wash
c-mune 30 capsules,c-mune,0,capsules
c-plus 30 tab,c-plus,0,tab
c-retard + zinc 20 caps.,c-retard + zinc,0,caps
c-retard 500mg 10 caps,c-retard,500mg,caps
c-safe 500 mg 36 caps.,c-safe,500 mg,caps
c-topic face cream 50 ml,c-topic face,0,cream
c-vit drops 10 gm/100 ml drops 15 ml,c-vit,10 gm/100 ml,drops
c-viton 500 mg 20 tab,c-viton,500 mg,tab
c-viton 500 mg 24*10 tab,c-viton,500 mg,tab
c-zinc glob 20 chew. tabs.,c-zinc glob,0,chew. tabs.
c.l.o seas 500 mg 24 cap,c.l.o seas,500 mg,cap
ca atra 10 mg 100 s.g. caps. (illegal import),ca atra,10 mg,s.g. caps.
cabella 21.3mg/10ml syrup 125ml,cabella,21.3mg/10ml,syrup
cabella oral drops 30 ml,cabella,0,oral drops
cabergamoun 0.5 mg 2 tabs.,cabergamoun,0.5 mg,tabs
caberglobe 0.5 mg 2 tabs.,caberglobe,0.5 mg,tabs
cabergolacto 0.5 mg 2 tabs.,cabergolacto,0.5 mg,tabs
cabrostinex 0.5 mg 2 tab.,cabrostinex,0.5 mg,tab
cabrostinex 0.5 mg 8 tabs.,cabrostinex,0.5 mg,tabs
cacirovabone syrup 120 ml,cacirovabone,0,syrup
cad-bon 10 sachets 100 gm,cad-bon,0,sachets
