original_name,drug_name,dose,form
gel x oral spray 100 ml,gel x,100 ml,oral spray
gelano massage cream 50 gm,gelano massage,50 gm,massage cream
gelapic 10 sachets,gelapic,0,sachets
gelatexin oral pwd. 10 sachets,gelatexin,0,oral pwd.
gelcocaine susp 200 ml,gelcocaine,200 ml,susp
gelcosicone susp. 180ml,gelcosicone,180ml,susp.
gelinose delicate moisturuzing gel 20gm,gelinose delicate moisturuzing,20gm,gel
gelle royale 500 mg 10 cap,gelle royale,500 mg,cap
gelo tron 30 chew. pieces,gelo tron,0,chew. pieces
gelofusine 500 ml inf,gelofusine,500 ml,inf
gelofusine i.v. infusion.,gelofusine,0,i.v. infusion.
gelogar drops 15ml,gelogar,15ml,drops
gelscar gel 50 gm,gelscar,50 gm,gel
gelsica big size,gelsica big size,0,0
gelsica comp large patches,gelsica comp large,0,patches
gelsica compress patches,gelsica compress,0,patches
gelsica small size,gelsica small size,0,0
gelsolina transparent soap with glycerin 100 gm,gelsolina transparent with glycerin,100 gm,soap
geltex 10 sachets,geltex,0,sachets
gema-baby oral drops 15 ml,gema-baby,15 ml,oral drops
gema-iron 30 tabs.,gema-iron,0,tabs.
gemaberry syrup,gemaberry,0,syrup
gemacysteine 300 mg 10 sachets,gemacysteine,300 mg,sachets
gemacysteine 300 mg 30 caps.,gemacysteine,300 mg,caps.
gemcitabin-ebewe 2 gm vial,gemcitabin-ebewe,2 gm,vial
gemcitabin-ebewe 200 mg vial,gemcitabin-ebewe,200 mg,vial
gemcitabine actavis 1 gm i.v. vial(n/a),gemcitabine actavis,1 gm,i.v. vial
gemcitabine actavis 200mg i.v.vial(n/a),gemcitabine actavis,200mg,i.v. vial
gemcitabine kabi 1 gm i.v. inf. vial,gemcitabine kabi,1 gm,i.v. inf.
gemcitabine-ebewe 1 gm vial,gemcitabine-ebewe,1 gm,vial
gemcitabine-ebewe 2 gm vial (n/a yet),gemcitabine-ebewe,2 gm,vial
gemcitabine-ebewe 200 mg vial (n/a yet),gemcitabine-ebewe,200 mg,vial
gemiflonce 320 mg 5 f.c. tab.,gemiflonce,320 mg,tab.
gemifloxacin 320 mg 5 f.c. tab.,gemifloxacin,320 mg,tab.
gemifloxactive 320 mg 5 f.c. tab.,gemifloxactive,320 mg,tab.
gemiloxes 320 mg 7 f.c. tab.,gemiloxes,320 mg,tab.
gemionce 320 mg 5 tab,gemionce,320 mg,tab
gemionce 320mg 5 f.c.tab.,gemionce,320mg,tab.
gemique 320 mg 7 tab,gemique,320 mg,tab
gemique 320mg 7 f.c. tab.,gemique,320mg,tab.
gemitaxil 320 mg 5 f.c. tabs.,gemitaxil,320 mg,tabs.
gemoxacin 320 mg 5 f.c. tab.,gemoxacin,320 mg,tab.
gemoxacin 320 mg 7 f.c. tab.,gemoxacin,320 mg,tab.
gemzar 1 gm i.v. vial,gemzar,1 gm,i.v. vial
gemzar 200mg i.v. vial,gemzar,200mg,i.v. vial
gena rose 200ml,gena rose,200ml,0
genafast cream 60gm,genafast,60gm,cream
genali 10 sachets,genali,0,sachets
genanu 10 sachets,genanu,0,sachets
genarose vag.douche 200 ml,genarose,200 ml,vag.douche
