original_name,drug_name,dose,form
follitrope 225 i.u. prefilled syringe,follitrope,225 i.u.,prefilled syringe
follitrope 300 i.u. prefilled syringe,follitrope,300 i.u.,prefilled syringe
follitrope 75 i.u. prefilled syringe,follitrope,75 i.u.,prefilled syringe
follitrope 75 i.u. vial,follitrope,75 i.u.,vial
folljem shampoo 250ml,folljem,250ml,shampoo
followcease syrup 120 ml,followcease,120 ml,syrup
folone 5mg 5 oily amps.,folone,5mg,oily amps.
folotyn 20mg/ml vial for i.v. inf.,folotyn,20mg/ml,vial
foltene antidandruff treatment 12*8.3ml,foltene,12*8.3ml,antidandruff treatment
foltene eyelash & eyebrow treatment 10 ml,foltene,10 ml,eyelash & eyebrow treatment
foltene men foam anti-hair loss 70ml,foltene,70ml,men foam anti-hair loss
foltene men treatment 12*6.5ml,foltene,12*6.5ml,men treatment
foltene nail treatment 8 ml,foltene,8 ml,nail treatment
foltene revitalizing conditioner 150 ml,foltene,150 ml,revitalizing conditioner
foltene shampoo anti-dandruff 200 ml,foltene,200 ml,anti-dandruff shampoo
foltene shampoo men 200 ml,foltene,200 ml,men shampoo
foltene shampoo women 200 ml,foltene,200 ml,women shampoo
foltene women foam anti-hair loss 70 ml,foltene,70 ml,women foam anti-hair loss
foltene women treatment 12*6ml,foltene,12*6ml,women treatment
fondaclav 1gm 12 f.c. tabs,fondaclav,1gm,tabs
fongitar shampoo 150 ml,fongitar,150 ml,shampoo
foot smart cream 60 gm,foot smart,60 gm,cream
for crack cream 50 gm,crack,50 gm,cream
for hair and nails 30 caps,hair and nails,30 mg,caps
for kids d3 oral drops 15 ml,kids d3,15 ml,oral drops
for you cleanser foam 100 ml,you cleanser,100 ml,foam
foract massage cream 100 gm,foract massage,100 gm,cream
foract massage cream 50 gm,foract massage,50 gm,cream
foradil 12 mcg 30 caps.+inhaler,foradil,12 mcg,caps.+inhaler
forana gel 60 gm,forana,60 gm,gel
forane 100 ml i . sol,forane,100 ml,i . sol
forane inhalation anaesthetic,forane,0,inhalation anaesthetic
foratec dp 12 mcg 30 caps. for inh.+inhaler,foratec dp,12 mcg,caps.+inhaler
forblobe 30 tabs,forblobe,30 mg,tabs
forbudes 400/12mcg 60 inhalation caps.+inhaler,forbudes,400/12mcg,inhalation caps.+inhaler
forcelat 30 caps,forcelat,30 mg,caps
forcetex 1 gm pd. for i.m./i.v. inj.,forcetex,1 gm,pd.
forcetex 2 gm pd. for i.m./i.v. inj.,forcetex,2 gm,pd.
forcetex 500mg pd. for i.m./i.v. inj.,forcetex,500mg,pd.
forderm cream 20gm,forderm,20gm,cream
forderm cream 40 gm,forderm,40 gm,cream
forflozin 10mg 30 f.c. tabs,forflozin,10mg,tabs
forflozin 5 mg 30 f.c.tabs,forflozin,5 mg,tabs
forflozin plus 10/1000 mg 30 ext. rel . f.c. tabs.,forflozin plus,10/1000 mg,ext. rel . tabs.
forflozin plus 5/1000 mg 30 ext. rel . f.c. tabs.,forflozin plus,5/1000 mg,ext. rel . tabs.
forgenap 10/160/12.5mg 10 f.c. tab.,forgenap,10/160/12.5mg,tab.
forgenap 5/160/12.5mg 10 f.c. tab.,forgenap,5/160/12.5mg,tab.
formage massage cream 100 gm,formage massage,100 gm,cream
formamy 30 c. tabs.,formamy,30 mg,c. tabs.
formamy nipple cream 50 gm,formamy nipple,50 gm,cream
