original_name,drug_name,dose,form
rocephin 1gm i.m.vial (n/a),rocephin,1gm,vial
rocephin 1gm i.v. vial (n/a),rocephin,1gm,vial
rocephin 500mg i.m.vial (n/a),rocephin,500mg,vial
rocephin 500mg i.v.vial (n/a),rocephin,500mg,vial
rocinomex 200mg/100ml vial,rocinomex,200mg/100ml,vial
rock syrup 120 ml,rock,120ml,syrup
rocubromide 50mg/5ml i.v vial,rocubromide,50mg/5ml,vial
rocuronium bromide-hameln 50mg/5ml 5 i.v vial,rocuronium bromide-hameln,50mg/5ml,vial
rocuronium bromide-kabi 50mg/5ml i.v vial,rocuronium bromide-kabi,50mg/5ml,vial
rodac 150 mg tab,rodac,150mg,tab
rodac 200 mg tab,rodac,200mg,tab
rodevo 30 pieces,rodevo,0,pieces
rodigair lotion 60 ml,rodigair,60ml,lotion
rodiget intimate feminine wash 250 ml,rodiget intimate feminine,250ml,wash
rodillo 20 cap,rodillo,0,cap
rodin gel 60 gram,rodin,60gram,gel
rodirash cream 50 gram,rodirash,50gram,cream
rodisedar 20 tabs,rodisedar,0,tabs
rodogyl 20 tab,rodogyl,0,tab
rofa gel 15g,rofa,15g,gel
rofa gel 30 gm,rofa,30gm,gel
rofa gel 30g gel,rofa,30g,gel
rofcox 12.5mg/5ml 120ml susp.,rofcox,12.5mg/5ml,susp.
rofcox 12.5mg/5ml 60ml susp.,rofcox,12.5mg/5ml,susp.
rofendium 60 mg 20 tabs.,rofendium,60mg,tabs.
roferon a 3m.i.u/0.5ml s.c.prefilled syringe,roferon a,3m.i.u/0.5ml,s.c.prefilled syringe
rofitin 24 chew. pieces,rofitin,0,chew. pieces
roflex massage gel 50gm,roflex massage,50gm,gel
rogain extra strength 5% fm 30* 60,rogain extra strength,5%,foam
rogain minoxidil topical solution,rogain minoxidil topical,0,solution
rogain regular strength 5% fm 30* 60,rogain regular strength,5%,foam
rogaine foam fm 4* 60 ml,rogaine,0,foam
rogenda emollient cream 50 gm,rogenda emollient,50gm,cream
rogenda hair serum 100 ml,rogenda hair,100ml,serum
rogenda oral spray 30 ml,rogenda oral,30ml,spray
rogenda vaginal wash 250 ml,rogenda vaginal,250ml,wash
rogenda whitening cream 50 gm,rogenda whitening,50gm,cream
rogitamine 10mg/ml 5 amp.,rogitamine,10mg/ml,amp.
rogitamine 10mg/ml 5 amps.,rogitamine,10mg/ml,amps.
rogitine 10mg 5 amp,rogitine,10mg,amp
rojet 14 sachets,rojet,0,sachets
rolab mix 265 gm banana,rolab mix,265gm,0
rolab mix 265 gm choclate,rolab mix,265gm,0
rolab mix 265 gm vanallia,rolab mix,265gm,0
rolab mix 265 gn starwbarry,rolab mix,265gn,0
rolaids 100 tab,rolaids,0,tab
rolart 30 piece,rolart,0,piece
rolaximine 550 mg 30 f.c. tab.,rolaximine,550mg,tab.
roll tron massage gel 50 gm,roll tron massage,50gm,gel
rolltron gel 50 gm,rolltron,50gm,gel
