original_name,drug_name,dose,form
oilex 50gm cream,oilex,50gm,cream
ojera - skin emollient 50 gm cream,ojera,50gm,cream
ojoalivato eye drops 10 ml,ojoalivato,10ml,drops
okacin eye drops 5 ml,okacin,5ml,drops
okandab 75mg 10 caps.,okandab,75mg,caps
okasa-n 50 cap,okasa-n,50mg,cap
okava vag.douche 125 ml,okava,125ml,douche
okava vag.douche 200 ml,okava,200ml,douche
okays 10 caps,okays,0,caps
okg fuel 50 cap,okg,50mg,cap
oktal 600 mg 30 tabs.,oktal,600mg,tabs
oktal calcium 600mg  30 tab,oktal calcium,600mg,tab
olanvexa 10mg 30 tabs,olanvexa,10mg,tabs
olanvexa 5mg 30 tabs,olanvexa,5mg,tabs
olanza 5 mg 20 f.c. tab.,olanza,5mg,tab
olanzapine-copad 7.5 mg 14 f.c. tab,olanzapine-copad,7.5mg,tab
olapex 10 mg 30 f.c.tabs.,olapex,10mg,tabs
olapex 5 mg 30 f.c.tabs.,olapex,5mg,tabs
olazine 10mg 7 scored f.c.tab,olazine,10mg,tab
olazine 10mg 7 scored f.c.tab.,olazine,10mg,tab
olazorix 10 mg 30 f.c.tabs.,olazorix,10mg,tabs
olazorix 20 mg 21 f.c.tabs.,olazorix,20mg,tabs
olazorix 20 mg 7 f.c.tabs.,olazorix,20mg,tabs
olazorix 5 mg 30 f.c.tabs.,olazorix,5mg,tabs
olfen 1% topical gel 15 gm,olfen,1%,gel
olfen 1% topical gel 50 gm,olfen,1%,gel
olfen 100mg s.r. 10 depocaps.,olfen,100mg,depocaps
olfen 25 mg 30 lactabs,olfen,25mg,lactabs
olfen 50mg 20 lactab,olfen,50mg,lactab
olfen 75mg d.a. 10 depocaps.,olfen,75mg,depocaps
olfen 75mg/2ml 6 amp,olfen,75mg/2ml,amp
oli-panthen cream 50 gm,oli-panthen,50gm,cream
olican 30 pieces,olican,0,pieces
olino-z moisturizing cream 30 gm,olino-z,30gm,cream
oliptina 12.5 mg 30 f.c. tabs.,oliptina,12.5mg,tabs
oliptina 25 mg 30 f.c. tabs.,oliptina,25mg,tabs
oliptina 6.25 mg 30 f.c. tabs.,oliptina,6.25mg,tabs
olisup 30 pieces,olisup,0,pieces
olitra cream 60 gm,olitra,60gm,cream
olivemar acne cr 60 gm,olivemar,60gm,cream
olivia cream 150 gm,olivia,150gm,cream
olizino cream 20 gm,olizino,20gm,cream
olizino cream 50 gm,olizino,50gm,cream
olizone balm 30 ml,olizone,30ml,balm
olizone balm 50 ml,olizone,50ml,balm
ollogamin marine collagen 10 sachets,ollogamin,0,sachets
olmeborg 10 mg 10 f.c. tabs.,olmeborg,10mg,tabs
olmeborg 20 mg 10 f.c. tabs.,olmeborg,20mg,tabs
olmeborg 40 mg 10 f.c. tabs.,olmeborg,40mg,tabs
olmedipine 5mg/40mg 20 f.c. tabs.,olmedipine,5mg/40mg,tabs
