original_name,drug_name,dose,form
pemetrexed synthon 1000 mg/40 ml i.v. inf. vial,pemetrexed synthon,1000 mg/40 ml,vial
pemetrexed synthon 500 mg/20 ml i.v. inf. vial,pemetrexed synthon,500 mg/20 ml,vial
penadur l . a 1.200.000 i u 1 vial,penadur l . a,1.200.000 i.u.,vial
pencard 20/10mg 10 f.c. tabs.,pencard,20/10mg,tabs.
penciclovir 1% cream 30 gm,penciclovir,1%,cream
penciclovir 1% topical cream 30 gm,penciclovir,1%,topical cream
pencillimox 500/500 mg 20 f.c. tabs.,pencillimox,500/500 mg,tabs.
pencitard 1200000 i.u. / vial,pencitard,1200000 i.u.,vial
penctard 1.2miu,penctard,1.2miu,0
penduline hand sanitizer gel 75 ml,penduline hand sanitizer,0,gel
penduline kids hair cream 150ml,penduline kids hair,0,cream
penduline kids hair mask 300 ml,penduline kids hair,0,mask
penduline kids hair oil 120ml,penduline kids hair,0,oil
penduline kids shampoo 250ml,penduline kids,0,shampoo
penduline kids shampoo 450ml,penduline kids,0,shampoo
penduline plus children hair oil 120 ml,penduline plus children hair,0,oil
penduline shea kids hair cream 150ml,penduline shea kids hair,0,cream
penicid la 1.200.000 units vial,penicid la,1.200.000 units,vial
penicillin g sodium vial,penicillin g sodium,0,vial
penicillin procaine - vials,penicillin procaine,0,vials
pennel 30 caps.,pennel,0,caps.
pennel 30cap,pennel,0,cap
penta vit 125 gm powder,penta vit,0,powder
penta-5 oil 10 sachets,penta-5 oil,0,sachets
pentabixa 10 mg 30 f.c. tabs.,pentabixa,10 mg,tabs.
pentaburn 0.25% top. oint. 15 gm,pentaburn,0.25%,top. oint.
pentacerein 50mg 30 caps.,pentacerein,50mg,caps.
pentacold syrup 120 ml,pentacold,0,syrup
pentact hib pre disp syrup,pentact hib,0,pre disp syrup
pentadiaper 20% topical cream 30 gm,pentadiaper,20%,topical cream
pentaflu syrup 100 ml,pentaflu,0,syrup
pentaglobin 50mg (100ml=5g) i.v. vial,pentaglobin,50mg (100ml=5g),vial
pentaglobin 50mg (10ml=0.5g)i.v. vial,pentaglobin,50mg (10ml=0.5g),vial
pentaglobin 50mg (20ml=1g)i.v. vial,pentaglobin,50mg (20ml=1g),vial
pentaglobin 50mg (50ml=2.5g) i.v. vial,pentaglobin,50mg (50ml=2.5g),vial
pentaglobin vial 10 ml,pentaglobin,0,vial
pental 400mg 20 s.r.tab.,pental,400mg,s.r.tab
pentalipsy 100 mg 10 caps.,pentalipsy,100 mg,caps.
pentalipsy 300mg 10 caps.,pentalipsy,300mg,caps.
pentalipsy 400mg 10 caps.,pentalipsy,400mg,caps.
pentalmin 100mg 6 tab.,pentalmin,100mg,tab.
pentalmin 100mg/5ml susp. 30 ml,pentalmin,100mg/5ml,susp.
pentamero 120ml syrup,pentamero,0,syrup
pentamix syrup 120 ml,pentamix,0,syrup
pentamol 1gm/100ml i.v. inf. vial,pentamol,1gm/100ml,vial
pentamol 500mg/50ml soln. for i.v. inf.,pentamol,500mg/50ml,soln.
pentasa 1 gm 28 supp,pentasa,1 gm,supp
pentasa 1 gm 50 sachets,pentasa,1 gm,sachets
pentasa 1gm/100ml 7 enemas,pentasa,1gm/100ml,enemas
pentasa 4gm 30 sachets,pentasa,4gm,sachets
