original_name,drug_name,dose,form
vivanza 10 mg 2 orodispersible tabs.,vivanza,10 mg,orodispersible tabs
vivid cream 50 gm,vivid cream,50 gm,cream
vividol hair cream 100 gm,vividol hair cream,100 gm,cream
vividol hair growth lotion activator 120 ml,vividol hair growth lotion activator,120 ml,lotion
vividol hair oil 120 ml,vividol hair oil,120 ml,oil
vividol hair oil 250 ml,vividol hair oil,250 ml,oil
vividol perfecta hair oil 120 ml,vividol perfecta hair oil,120 ml,oil
vividol perfecta hair oil 250 ml,vividol perfecta hair oil,250 ml,oil
vivofer 24 chew. tabs,vivofer,0,chew. tabs
vivolat 10 sachets,vivolat,0,sachets
vivopal 500mcg 20 f.c.tab.,vivopal,500mcg,tab
vixadep 150mg 60 s.r. tablets,vixadep,150mg,tablets
vixaport 30 f.c. tabs.,vixaport,0,tabs
vocaleive 60 pastilles,vocaleive,0,pastilles
vodial vaginal gel 120 ml,vodial vaginal gel,120 ml,gel
vogalene syrup 120 ml,vogalene syrup,120 ml,syrup
vokanamet 150mg/1000mg 60 f.c. tabs.,vokanamet,150mg/1000mg,tabs
vokanamet 150mg/850mg 60 f.c. tabs.,vokanamet,150mg/850mg,tabs
vokanamet 50mg/1000mg 60 f.c. tabs.,vokanamet,50mg/1000mg,tabs
vokanamet 50mg/850mg 60 f.c. tabs.,vokanamet,50mg/850mg,tabs
voky skin serum 60 ml,voky skin serum,60 ml,serum
vola collagen 10 sachets,vola collagen,0,sachets
vola emollient cream 75 gm,vola emollient cream,75 gm,cream
vola foam,vola,0,foam
volca gel 75 gm,volca gel,75 gm,gel
volitracin 500 mg 7 f.c. tabs.,volitracin,500 mg,tabs
volitractin 500mg 5 tabs,volitractin,500mg,tabs
voltaren 1% emulgel 100 gm,voltaren,1%,emulgel
voltaren 1% emulgel 15 gm,voltaren,1%,emulgel
voltaren 1% emulgel 25 gm,voltaren,1%,emulgel
voltaren 1% emulgel 50 gm,voltaren,1%,emulgel
voltaren 100mg 10 supp.,voltaren,100mg,supp
voltaren 25mg 30 enteric coated tab.,voltaren,25mg,tab
voltaren 25mg 5 supp.,voltaren,25mg,supp
voltaren 50mg 20 tab.,voltaren,50mg,tab
voltaren 75mg/3ml 3 amp.,voltaren,75mg/3ml,amp
voltaren 75mg/3ml 6 amp.,voltaren,75mg/3ml,amp
voltaren ophta 0.1% eye drops 5 ml (n/a),voltaren ophta,0.1%,eye drops
voltaren sr 100mg 20 f.c.tab.,voltaren sr,100mg,tab
voltaren sr 75mg 20 f.c.tab.,voltaren sr,75mg,tab
voltinac 75/20 mg/2ml 3 i.m. amp.,voltinac,75/20 mg/2ml,amp
voltinac-k 3 amp.,voltinac-k,0,amp
voluven 6% sol. for i.v.inf. 500 ml,voluven,6%,sol
vomaway 10mg 20 tab.,vomaway,10mg,tab
vomaway 20mg 6 supp.,vomaway,20mg,supp
vomibreak 30 delayed release f.c. tablets,vomibreak,0,delayed release tablets
vomidoxine 20 tab.,vomidoxine,0,tab
vomidoxine 30mg 6 supp.,vomidoxine,30mg,supp
vomifraton 4mg/2ml 5 i.m./i.v./inf. amp.,vomifraton,4mg/2ml,amp
vomifraton 8mg/4ml 5 i.m./i.v./inf. amp.,vomifraton,8mg/4ml,amp
