original_name,drug_name,dose,form
vitamin c 1000 mg 100 caplets (puritans pride),vitamin c,1000 mg,caplets
vitamin c 1000 mg 20 eff. tabs.,vitamin c,1000 mg,eff. tabs.
vitamin c 240 mg 20 eff. tabs.,vitamin c,240 mg,eff. tabs.
vitamin c 500 mg 30 chew. tabs.,vitamin c,500 mg,chew. tabs.
vitamin c 500 mg 30 tabs,vitamin c,500 mg,tabs
vitamin c 500mg 20 caps.,vitamin c,500mg,caps.
vitamin c plus sedico 10 eff. sachets,vitamin c plus sedico,0,eff. sachets
vitamin c sedico 1g 10 eff. sachets,vitamin c sedico,1g,eff. sachets
vitamin d 2000iu 30ml oral drops,vitamin d,2000iu,oral drops
vitamin d kids 200iu 15 ml drops,vitamin d kids,200iu,drops
vitamin d-3 - 2000 i.u. 120 softgels (now),vitamin d-3,2000 i.u.,softgels
vitamin d3 10.000 iu 100 softgels (puritans pride),vitamin d3,10.000 iu,softgels
vitamin d3 10.000 iu 30 softgels (vitacare),vitamin d3,10.000 iu,softgels
vitamin d3 10.000 iu 60 tabs. (natrol),vitamin d3,10.000 iu,tabs.
vitamin d3 10.000 iu 90 softgels (vitacare),vitamin d3,10.000 iu,softgels
vitamin d3 1000 i.u. 30 caps.,vitamin d3,1000 i.u.,caps.
vitamin d3 1000 iu 100 softgels (puritans pride),vitamin d3,1000 iu,softgels
vitamin d3 240.000 iu 15 ml drops,vitamin d3,240.000 iu,drops
vitamin d3 2400 i.u./ml oral drops 30 ml,vitamin d3,2400 i.u./ml,oral drops
vitamin d3 5000 iu 100 softgels (puritans pride),vitamin d3,5000 iu,softgels
vitamin d3 5000 iu 90 tabs. (natrol),vitamin d3,5000 iu,tabs.
vitamin d3 drops,vitamin d3,0,drops
vitamin d3 drops 240.000 iu 15 ml,vitamin d3,240.000 iu,drops
vitamin d3 liposomal 400 iu /drop 15 ml oral drop,vitamin d3 liposomal,400 iu /drop,oral drop
vitamin d3 sublingual 30 tablets,vitamin d3 sublingual,0,tablets
vitamin e 1000mg 20 soft gelatin cap.,vitamin e,1000mg,soft gelatin cap.
vitamin e 1000mg 24 caps.,vitamin e,1000mg,caps.
vitamin e 400mg 24 soft gelatin caps.,vitamin e,400mg,soft gelatin caps.
vitamin e forte 400 mg 20 caps.,vitamin e forte,400 mg,caps.
vitamin e-100 i.u. 100 soft gels,vitamin e,100 i.u.,soft gels
vitamin e-400 iu 100 softgels (illegal import),vitamin e,400 iu,softgels
vitamin k 10mg 10 chew. tabs.,vitamin k,10mg,chew. tabs.
vitamin k 10mg 10 chewable tab.,vitamin k,10mg,chewable tab.
vitamin k-2 (menaq7) 50 mcg 30 softgels (illegal import),vitamin k-2 (menaq7),50 mcg,softgels
vitaminat syrup 120ml,vitaminat,0,syrup
vitamount antioxidants 10 soft gelatin caps,vitamount antioxidants,0,soft gelatin caps
vitamount for men 15 s.g. caps.,vitamount,0,s.g. caps.
vitamount for women 15 s.g. caps,vitamount,0,s.g. caps
vitamount stress 10 soft gelatin caps,vitamount stress,0,soft gelatin caps
vitamount syrup 120ml,vitamount,0,syrup
vitan 120ml shampoo,vitan,0,shampoo
vitan- 24 capsules,vitan-,0,capsules
vitaperfect 20 caps.,vitaperfect,0,caps.
vitaphos elixir 125 ml,vitaphos,0,elixir
vitaplex forte 20 caps,vitaplex forte,0,caps
vitaplex forte 20caps.,vitaplex forte,0,caps.
vitapoint anti dandruff 250ml shampoo,vitapoint anti dandruff,0,shampoo
vitapoint anti dandruff ampoules 5amp/10ml,vitapoint anti dandruff,0,ampoules
vitapoint anti hair loss 10ml amp,vitapoint anti hair loss,0,amp
vitascorbol 12 tab (chew),vitascorbol,0,tab (chew)
