original_name,drug_name,dose,form
kiddy cal children gummy (ca+d3) 20 pieces,kiddy cal children (ca+d3),0,gummy
kidicare syrup 120 ml,kidicare,0,syrup
kidistars syrup 120 ml,kidistars,0,syrup
kidistars with iron syrup 120 ml,kidistars with iron,0,syrup
kidmin 250/ml sol,kidmin,250/ml,sol
kidmin iv sol. 250 ml,kidmin iv,0,sol
kidokid cream 25 gm,kidokid,0,cream
kidokid cream 50 gm,kidokid,0,cream
kidrolase 10000 i.u.vial (n/a),kidrolase,10000 i.u.,vial
kidrolase 10000 miu - vial,kidrolase,10000 miu,vial
kids appetite (kids daily vit appetite) syrup 125ml,kids appetite (kids daily vit appetite),0,syrup
kids formula 250 gram powder,kids formula,0,powder
kids hood iron oral drops 30 ml,kids hood iron,0,drops
kids hood zinc oral drops 30 ml,kids hood zinc,0,drops
kids sleep (kids daily vit sleep ) syrup 60 ml,kids sleep (kids daily vit sleep),0,syrup
kids vitamin syrup 80ml,kids vitamin,0,syrup
kids-vit syrup 100ml,kids-vit,0,syrup
kidsirovit syrup 60 ml,kidsirovit,0,syrup
kidstron 120 ml syrup,kidstron,0,syrup
kidzona cal 120 ml syrup,kidzona cal,0,syrup
kidzona d3 30ml oral drops,kidzona d3,0,drops
kidzona fer 120 ml syrup,kidzona fer,0,syrup
kidzona omega oral drops 30 ml,kidzona omega,0,drops
kidzona s syrup 120 ml,kidzona s,0,syrup
kidzvitone 100 gummies,kidzvitone,0,gummy
kidzvitone 60 gummies,kidzvitone,0,gummy
kifpan syrup 120 ml,kifpan,0,syrup
kigar 15 gm powder,kigar,0,powder
kimpton shampoo 150 ml,kimpton,0,shampoo
kindolive baby cream 75 gm,kindolive baby,0,cream
king crown 10 cap,king crown,0,cap
king-g 10 cap,king-g,0,cap
kingosan 30 capsules,kingosan,0,capsule
kinomoxi 400 mg 10 f.c.tabs.,kinomoxi,400 mg,tablet
kinomoxi 400 mg 5 f.c. tablets,kinomoxi,400 mg,tablet
kinoprid 5mg/ml 5 amp.,kinoprid,5mg/ml,ampoule
kinsoram 0.5mg 30 tabs.,kinsoram,0.5mg,tablet
kio baby cream 100 gm,kio baby,0,cream
kio slim 30 sachets-sticks,kio slim,0,sachet
kipro 30 tabs,kipro,0,tablet
kiprokinza 750 mg 10 tab,kiprokinza,750 mg,tablet
kiprokinza 750mg 10 f.c. tab.,kiprokinza,750mg,tablet
kira soap,kira,0,soap
kira whitening cream,kira whitening,0,cream
kiraglow cream 30 gm,kiraglow,0,cream
kiraglow skin cleanser,kiraglow skin,0,cleanser
kiroll 200mg 10 f.c. tab.,kiroll,200mg,tablet
kisqali 200 mg 21 f.c. tabs.,kisqali,200 mg,tablet
kisqali 200 mg 63 f.c. tabs.,kisqali,200 mg,tablet
kitadan hair shampoo 200ml,kitadan hair,0,shampoo
