original_name,drug_name,dose,form
lidoged 5% topical gel 15 gm,lidoged,5%,gel
lidosine 5 % 20 gm oint,lidosine,5 %,ointment
lidosine 5% topical oint. 20 gm,lidosine,5%,ointment
lidsoft care 30gm cream,lidsoft,0,cream
lierre 100 ml syrup,lierre,0,syrup
life flaxin 20 cap,life flaxin,20 caps,capsule
life germ 60 cap,life germ,60 caps,capsule
life line g.r.o 10 caps.,life line g.r.o,10 caps,capsule
life seas iron-strawberry syrup,life seas iron-strawberry,0,syrup
life seas orange 120ml syrup,life seas orange,0,syrup
life.v vag.douche 120 ml,life.v,0,vaginal douche
lifeglobin syr. 120ml,lifeglobin,0,syrup
lifeiroglob 30 caps,lifeiroglob,30 caps,capsule
lifesmooth 30 tabs,lifesmooth,30 tabs,tablet
lifetrients learn capsule omega3,lifetrients learn omega3,0,capsule
lifo 20 sachets,lifo,20 sachets,sachet
light cal 20 tab,light cal,20 tabs,tablet
light eyes 15 ml,light eyes,0,0
light vel cream 50 gm,light vel,0,cream
light walk 30 caps,light walk,30 caps,capsule
lignocaine 10% spray 15 ml,lignocaine,10%,spray
lignocaine 10% spray 80ml,lignocaine,10%,spray
lignocaine 2 % oint,lignocaine,2 %,ointment
lignocaine 2% emulgel 20g,lignocaine,2%,emulgel
lignocaine 2% top. cream 20 gm,lignocaine,2%,cream
lignocaine 2% topical gel 20 gm,lignocaine,2%,gel
lignocaine 5% emulgel 20 gm,lignocaine,5%,emulgel
lignocaine hydrochloride 2 % 15 gm gel,lignocaine hydrochloride,2 %,gel
lignocaine hydrochloride 2% gel,lignocaine hydrochloride,2%,gel
lignocaine spray 55 ml,lignocaine,0,spray
lignopanthen 20 gm cream,lignopanthen,0,cream
lignopanthen 20g gel,lignopanthen,0,gel
lignopanthen topical gel 20 gm,lignopanthen,0,gel
lignoral 10% oral spray 15 ml,lignoral,10%,spray
lignoral 10gm/100ml oral spray,lignoral,10gm/100ml,spray
lignosol aerosol spray 50 gm,lignosol aerosol,0,spray
lignovance cream 30 gm,lignovance,0,cream
ligocaine spray,ligocaine,0,spray
ligofat 120 mg 30 caps.,ligofat,120 mg,capsule
likacin 500 mg- vials,likacin,500 mg,vial
likastell shampoo 200ml,likastell,0,shampoo
likdam 30 chew.tab,likdam,30 tabs,chewable tablet
like massage cream 50 gm,like massage,0,cream
liki panthenol cream 30gm,liki panthenol,0,cream
lilavya syrup 120 ml,lilavya,0,syrup
lili cream moisturizing cream 50gm,lili cream,0,cream
lilliscar gel 50 gm,lilliscar,0,gel
limitless allzyme max 20 e.c. tab.,limitless allzyme max,20 tabs,enteric coated tablet
limitless alpha creatine 300g / 10.87 (60 servings),limitless alpha creatine 300g / 10.87,60 servings,0
limitless alpha creatine 450 gm,limitless alpha creatine,0,0
