original_name,drug_name,dose,form
immunvita 20 caps,immunvita,0,caps
immunvita oral drops 25 ml,immunvita,25 ml,oral drops
immuoncostra 20 tabs,immuoncostra,0,tabs
immurave one 30 caps.,immurave one,0,caps
imodium instant 2mg 6 orodispersible tabs.,imodium,2mg,orodispersible tabs
imoflora 2/125mg 10 tab.,imoflora,2/125mg,tab
imoflora 2/125mg 20 tab.,imoflora,2/125mg,tab
imovane 7.5 mg 20 tab,imovane,7.5 mg,tab
imovax polio amp. / vial / pref.syringe 1 dose,imovax polio,1 dose,amp. / vial / pref.syringe
imovax polio amp. / vial / pref.syringe 10 doses,imovax polio,10 doses,amp. / vial / pref.syringe
impacta massage cream 50 gm,impacta,50 gm,massage cream
impacta massage gel 50 gm,impacta,50 gm,massage gel
implanon nxt 68 mg implant,implanon nxt,68 mg,implant
implatinze 500/500 mg vial for i.v. inf.,implatinze,500/500 mg,vial
importal 10/packet,importal,0,packet
improflow 10/40 mg 20 f.c. tabs.,improflow,10/40 mg,tabs
improflow 5/20 mg 20 f.c. tabs.,improflow,5/20 mg,tabs
impronacin 10 mg 10 f.c. tab.,impronacin,10 mg,tab
impronacin 5mg 10 f.c. tab,impronacin,5mg,tab
imuran 50mg 100 f.c. tab.,imuran,50mg,tab
imurril tab,imurril,0,tab
imutrexate 10 mg 10 tabs.,imutrexate,10 mg,tabs
imutrexate 15 mg 10 tabs.,imutrexate,15 mg,tabs
imutrexate 2.5 mg 10 tabs.,imutrexate,2.5 mg,tabs
imutrexate 5 mg 10 tabs.,imutrexate,5 mg,tabs
imutrexate 7.5 mg 10 tabs.,imutrexate,7.5 mg,tabs
imygin cream 50 gm,imygin,50 gm,cream
imzacol 500mg 50 s.r f.c. tab,imzacol,500mg,tab
in hair lotion,in hair,0,lotion
in rest massage gel 50 gm,in rest,50 gm,massage gel
in-hair cream,in-hair,0,cream
inad-c zinc 12 sachets,inad-c zinc,0,sachets
inadilvox 500mg/5ml iv vial,inadilvox,500mg/5ml,iv vial
incalcium 30 tabs.,incalcium,0,tabs
incan-b comb 30 tablets,incan-b comb,0,tablets
incan-c 30 capsules,incan-c,0,capsules
incan-d 30 tabs.,incan-d,0,tabs
incan-d advance 30 tabs.,incan-d advance,0,tabs
incera 20 capsule,incera,0,capsule
incialan gel 40 gm,incialan,40 gm,gel
incont l.a. 4mg 30 tab.,incont,4mg,tab
incresync 25/15 mg 7 tabs,incresync,25/15 mg,tabs
incresync 25/30 mg 7 tabs,incresync,25/30 mg,tabs
incresync 25/45 mg 7 tabs.,incresync,25/45 mg,tabs
indacin 1% topical gel 30 gm,indacin,1%,topical gel
indacin 100mg 10 supp.,indacin,100mg,supp
indactoven 110/50 mcg 30 inh. caps. + inhaler,indactoven,110/50 mcg,inh. caps. + inhaler
indalol 40 mg,indalol,40 mg,0
indamide 1.5mg 10 s.r.tab.,indamide,1.5mg,tab
indamide 2.5mg 30 tab.,indamide,2.5mg,tab
