original_name,drug_name,dose,form
phenylephrine 10 % eye drops,phenylephrine,10%,eye drops
phenylephrine 2.5% eye drops usp 27,phenylephrine,2.5%,eye drops
phenytin 100mg 50 caps.,phenytin,100mg,caps.
phenytin 100mg/2ml 1 amp.,phenytin,100mg/2ml,amp.
phenytin 100mg/2ml 10 amps.,phenytin,100mg/2ml,amps.
phenytin 250mg/5ml 10 amps.,phenytin,250mg/5ml,amps.
phenytin 30mg/5ml susp. 120 ml,phenytin,30mg/5ml,susp.
phenytin 50mg 50 caps.,phenytin,50mg,caps.
phenytoin 100mg 40 caps.,phenytoin,100mg,caps.
phenytoin 50mg 40 caps.,phenytoin,50mg,caps.
phenytoin sodium 50mg/ml 10 amp.usp24,phenytoin sodium,50mg/ml,amp.
phenytoin-ait spray 150 ml,phenytoin-ait,0,spray
phesgo 1200mg/600mg/30.000 units s.c. sol. for inj. 15 ml,phesgo,1200mg/600mg/30.000 units,s.c. sol.
phesgo 600mg/600mg/20.000 units s.c. sol. for inj. 10 ml,phesgo,600mg/600mg/20.000 units,s.c. sol.
philobaxin 60ml susp.,philobaxin,0,susp.
philobaxine 100mg 10 tab.,philobaxine,100mg,tab.
philodine 10% antiseptic solution 125 ml,philodine antiseptic,10%,solution
philodine 10% antiseptic solution 200 ml,philodine antiseptic,10%,solution
philomatic gel 75 gm,philomatic,0,gel
philozac 10mg 10 caps.,philozac,10mg,caps.
philozac 20mg 10 caps.,philozac,20mg,caps.
philozac 20mg 30 caps.,philozac,20mg,caps.
phindivan 50 mg 25 tabs.,phindivan,50mg,tabs.
phlegomez 120 ml syrup,phlegomez,0,syrup
phoenira 24 tabs,phoenira,0,tabs
pholprine cough linctus 125ml,pholprine cough,0,linctus
phosafe spray 60 ml,phosafe,0,spray
phosphates enema soln. 120 ml,phosphates,0,enema soln.
phosphoplex iron syrup 120ml,phosphoplex iron,0,syrup
phosphoplex-c syrup 120 ml,phosphoplex-c,0,syrup
photericin b 50mg vial,photericin b,50mg,vial
photoderm after sun 200ml,photoderm after sun,0,0
photoderm autobronzant 150ml,photoderm autobronzant,0,0
photoderm bronze fluid spf 50+ 40ml,photoderm bronze fluid spf 50+,0,0
photoderm kid spray spf 50+ 200ml,photoderm kid spf 50+,0,spray
photoderm max aquafluid light tint spf 50+ 40ml,photoderm max aquafluid light tint spf 50+,0,0
photoderm max aquafluid spf 50+ 40ml,photoderm max aquafluid spf 50+,0,0
photoderm max compact dark tinted spf 50+ 10 gm,photoderm max compact dark tinted spf 50+,0,compact
photoderm max compact light tinted spf 50+ 10 gm,photoderm max compact light tinted spf 50+,0,compact
photoderm max cream 100 spf 40ml,photoderm max 100 spf,0,cream
photoderm max dark tinted cream 40ml,photoderm max dark tinted,0,cream
photoderm max fluid spf 100 - 40ml,photoderm max spf 100,0,fluid
photoderm max light tinted cream 40ml,photoderm max light tinted,0,cream
photoderm max milk (lait) spf 100 - 100ml,photoderm max (lait) spf 100,0,milk
photoderm max spray spf 50+ 200ml,photoderm max spf 50+,0,spray
photoderm max ultra-fluid dark tinted spf 50+ - 40ml,photoderm max dark tinted spf 50+,0,ultra-fluid
photoderm max ultra-fluid light tinted spf 50+ - 40ml,photoderm max light tinted spf 50+,0,ultra-fluid
photoderm max ultra-fluid spf 50+ - 40ml,photoderm max spf 50+,0,ultra-fluid
photoderm spot spf 50+ 30ml,photoderm spot spf 50+,0,0
phragra 25 mg 4 f.c.tab.,phragra,25mg,tab.
