original_name,drug_name,dose,form
cinoflokeen 500mg 5 f.c. tabs.,cinoflokeen,500mg,tabs
cinolone-s 15 mg oint,cinolone-s,15 mg,oint
cinolone-s gel 20 gm,cinolone-s,20 gm,gel
cinolone-s-gel 15g,cinolone-s-gel,15g,0
cinrtam cap,cinrtam,0,cap
ciogino 10 sachets,ciogino,0,sachets
ciota 600 mg h.g.capsules,ciota,600 mg,capsules
cipalafil 10mg 4 tabs.,cipalafil,10mg,tabs
cipalafil 20mg 12 tabs.,cipalafil,20mg,tabs
cipalafil 20mg 4 tablets,cipalafil,20mg,tablets
cipalafil 5mg 30 tabs.,cipalafil,5mg,tabs
cipazole fort 1 gm 2 tab.,cipazole fort,1 gm,tab
cipeara 20 tab,cipeara,0,tab
cipla-tropium dp 18mcg 15 inhalation caps. with inhaler,cipla-tropium dp,18mcg,inhalation caps.
cipla-tropium dp 18mcg 30 inhalation caps. with inhaler,cipla-tropium dp,18mcg,inhalation caps.
ciplamide 2 % opth. soln. 5 ml,ciplamide,2 %,opth. soln.
cipracin 12 tab,cipracin,0,tab
cipralex 10mg 28 f.c. tab,cipralex,10mg,tab
cipram 20 mg 28 tab.,cipram,20 mg,tab
cipramaline 10 mg 20 f.c. tabs.,cipramaline,10 mg,tabs
cipramax 40mg 10 f.c. tab.,cipramax,40mg,tab
cipramax 40mg 20 f.c. tabs.,cipramax,40mg,tabs
cipramax 40mg 30 f.c. tab.,cipramax,40mg,tab
ciprapro 10m 20 f.c. tab.,ciprapro,10m,tab
ciprapro 10mg 30 f.c. tab,ciprapro,10mg,tab
ciprinol 100mg amp 10 ml,ciprinol,100mg,amp
ciprinol 500mg 10 tab,ciprinol,500mg,tab
cipro 0.3% ear drops 10 ml,cipro,0.3%,ear drops
cipro 500mg 10 f.c.tab.,cipro,500mg,tab
cipro 500mg 20 f.c.tab.,cipro,500mg,tab
cipro plus 10 tab.,cipro plus,0,tab
cipro-sol 200mg/100ml i.v. vial,cipro-sol,200mg/100ml,i.v. vial
ciprobay 250mg 10 f.c.tab.,ciprobay,250mg,tab
ciprobay 500mg 10 f.c.tab.,ciprobay,500mg,tab
ciprobay 750mg 10 f.c.tab.,ciprobay,750mg,tab
ciprocin 0.3% eye oint. 5 gm,ciprocin,0.3%,eye oint.
ciprocin 0.3% eye/ear drops 5 ml,ciprocin,0.3%,eye/ear drops
ciprocin 10mg/ml (20ml) vial,ciprocin,10mg/ml,vial
ciprocin 10mg/ml (40ml) vial,ciprocin,10mg/ml,vial
ciprocin 250mg 10 f.c. tab.,ciprocin,250mg,tab
ciprocin 500mg 10 f.c.tab.,ciprocin,500mg,tab
ciprocin 750mg 10 f.c. tab.,ciprocin,750mg,tab
ciprocinoro 200mg/100ml i.v. vial,ciprocinoro,200mg/100ml,i.v. vial
ciprocort otic drops 10 ml,ciprocort,0,otic drops
ciprodiazole 500/500mg 20 f.c. tabs,ciprodiazole,500/500mg,tabs
ciprofar 250mg 10 f.c.tab,ciprofar,250mg,tab
ciprofar 3% eye drops 5 ml,ciprofar,3%,eye drops
ciprofar 500mg 10 f.c.tab,ciprofar,500mg,tab
ciprofar 750mg 10 f.c. tab.,ciprofar,750mg,tab
ciprofloxacin 200mg/100ml vial,ciprofloxacin,200mg/100ml,vial
