original_name,drug_name,dose,form
1 2 3 (one two three) 20 f.c.tabs.,1 2 3 (one two three),Null,tablet
1 2 3 (one two three) syrup 120 ml,1 2 3 (one two three),120 ml,syrup
1 2 3 extra 20 f.c. tab.,1 2 3 extra,Null,tablet
4 wet intimate gel 100 ml,4 wet intimate,100 ml,gel
5-fluorouracil-ebewe 250mg/5ml i.v. vial,5-fluorouracil-ebewe,250 mg/ml,vial
5-ht 200 mg 60 caps. (illegal import),5-ht,200 mg,capsule
5fu 250mg/5ml vial,5fu,250 mg/ml,vial
900-900-900ku,900-900-900ku,Null,Null
Kemstical syrup 120 ml,Kemstical,120 ml,syrup
Roccatin 20mg,Roccatin,20 mg,Null
Silverburn cream,Silverburn,Null,cream
a-viton 50.000 i.u. 20 caps.,a-viton,50.000 IU,capsule
a-z gel 50 gm,a-z,50 gm,gel
a.one soap 100 gm,a.one,100 gm,soap
a.t.g fresenius 20mg/ml conc. vial 5 ml,a.t.g fresenius,20 mg/ml,vial
a1 cream 100 gm,a1,100 gm,cream
a1 cream 50 gm,a1,50 gm,cream
aape renewal eye cream 20 ml,aape renewal eye,20 ml,cream
aape renewal face cream 50 ml,aape renewal face,50 ml,cream
aape renewal facial toner 130 ml,aape renewal facial,130 ml,toner
aape renewal mask 10 pcs,aape renewal,Null,mask
aape renewal serum 40 ml,aape renewal,40 ml,serum
aape renewal sunscreen spf 45 - 60 ml,aape renewal sunscreen spf 45,60 ml,sunscreen
ab1 syrup 120 ml,ab1,120 ml,syrup
abc immune 10 sachets,abc immune,Null,sachet
abc lemon & honey syrup 320 ml,abc lemon & honey,320 ml,syrup
abc lemon & honey syrup 60 ml,abc lemon & honey,60 ml,syrup
abc mocotive topical spray 70 ml,abc mocotive topical,70 ml,spray
abc omega 3-6-9 syrup 60 ml,abc omega 3-6-9,60 ml,syrup
abc plus 14 tablets,abc plus,Null,tablet
abdominal belt,abdominal,Null,belt
abelcet 100mg vial,abelcet,100 mg,vial
aberto cream 75 gm,aberto,75 gm,cream
abevac 1mg/ml vial,abevac,1 mg/ml,vial
abidec multivitamin drops 25ml,abidec multivitamin,25 ml,drops
abidec multivitamin drops for inf. & child 50 ml,abidec multivitamin,50 ml,drops
abilaxine 10mg 5 adult supp.,abilaxine,10 mg,suppository
abilaxine 5 mg 20 coated tab.,abilaxine,5 mg,tablet
abilaxine 5mg 5 infantile supp.,abilaxine,5 mg,suppository
abilia 15mg 30 f.c.tabs.,abilia,15 mg,tablet
abilia 20mg 30 f.c.tabs.,abilia,20 mg,tablet
abilify 10 mg 10 discmelt orally dis.tabs.,abilify,10 mg,tablet
abilify 10 mg 10 tabs.,abilify,10 mg,tablet
abilify 15 mg 10 discmelt orally dis.tabs.,abilify,15 mg,tablet
abilify 15 mg 10 tabs.,abilify,15 mg,tablet
abilify 5 mg 10 tabs.,abilify,5 mg,tablet
abilify maintena 400 mg i.m. prefilled syringe,abilify maintena,400 mg,prefilled syringe
abimol 150mg/5ml syrup 125ml,abimol,150 mg/ml,syrup
abimol 300mg 5 rectal supp.,abimol,300 mg,suppository
abimol 500 mg 20 tab.,abimol,500 mg,tablet
