original_name,drug_name,dose,form
starville soap for acne prone skin 100 gm,starville,100 gm,soap
starville vitamin c skin serum 30 ml,starville vitamin c skin,30 ml,serum
starville whitening antiprespirant roll-on 60 ml,starville whitening antiprespirant,60 ml,roll-on
starville whitening cream 60 gm,starville whitening,60 gm,cream
starville whitening facial cleanser 200 ml,starville whitening facial,200 ml,cleanser
starville whitening night care gel 60 gm,starville whitening night care,60 gm,gel
starville whitening soap 100 gm,starville whitening,100 gm,soap
starvit syrup 120 ml,starvit,120 ml,syrup
starzinc skin lotion 100 ml,starzinc skin,100 ml,lotion
statergic 2.5mg/5ml eye drops 10 ml,statergic,2.5mg/5ml,eye drops
statergic 2.5mg/5ml eye drops 5 ml,statergic,2.5mg/5ml,eye drops
statergic 2.5mg/5ml ophthalmic sol. 10 ml,statergic,2.5mg/5ml,ophthalmic sol.
statergic 2.5mg/5ml ophthalmic sol. 5 ml,statergic,2.5mg/5ml,ophthalmic sol.
staticap 120mg 20 caps,staticap,120mg,caps
statirose 20mg 10 tab.,statirose,20mg,tab
statomain 100mg 30 scored f.c. tabs.,statomain,100mg,tabs
statomain 50mg 30 scored f.c. tabs.,statomain,50mg,tabs
statosan cap,statosan,0,cap
statrol eye oint 3.5 gm,statrol,3.5 gm,eye oint
statukast 10mg 10 scored f.c. tabs,statukast,10mg,tabs
statukast 4mg oral granules 10 sachets,statukast,4mg,oral granules
staturic 120 mg 30 f.c. tabs.,staturic,120 mg,tabs
staturic 40mg 30 f.c. tabs.,staturic,40mg,tabs
staturic 80 mg 30 f.c. tabs.,staturic,80 mg,tabs
stavromine 60 capsules,stavromine,0,capsules
stavromine forte 10 sachets,stavromine forte,0,sachets
stazola 100mg 20 tab,stazola,100mg,tab
stazola 100mg 20 tab.,stazola,100mg,tab
stazola 50 mg 20 tab.,stazola,50 mg,tab
stazotrend 100 mg 20 tabs.,stazotrend,100 mg,tabs
steadyfutal 16 mg 20 tab.,steadyfutal,16 mg,tab
steadyfutal 16 mg 60 tab,steadyfutal,16 mg,tab
steadyfutal 24 mg 20 tab.,steadyfutal,24 mg,tab
steadyfutal 24 mg 40 tab.,steadyfutal,24 mg,tab
steadyfutal 8 mg 30 tab.,steadyfutal,8 mg,tab
steara-impress facial cleanser 120 ml,steara-impress facial,120 ml,cleanser
steara-impress gel 30 gm,steara-impress,30 gm,gel
stelara 130 mg (5mg/ml) vial,stelara,130 mg,vial
stelara 45 mg/0.5 ml pref. syringe for s.c.,stelara,45 mg/0.5 ml,pref. syringe
stelara 90 mg/ml pref. syringe for s.c.,stelara,90 mg/ml,pref. syringe
stellamid 10 tab.,stellamid,0,tab
stellasil 1mg 30 tab.,stellasil,1mg,tab
stellasil 5 mg 30 tab.,stellasil,5 mg,tab
stem acne prone skin lotion 50 gm,stem acne prone,50 gm,lotion
stem brightening serum 100 ml,stem brightening,100 ml,serum
stem facial mask 10 sachets 12 gm,stem,12 gm,facial mask
stem hair lotion 200 ml,stem hair,200 ml,lotion
stem hair lotion ampoules 5 x 5 ml,stem hair lotion,5 ml,ampoules
stemetil 5mg 84tab,stemetil,5mg,tab
step happy 50 gm massage gel,step happy,50 gm,massage gel
