original_name,drug_name,dose,form
salviamin hepar..500ml p.infusion,salviamin hepar,0,infusion
samalvi 30 tabs,samalvi,0,tabs
samanta sachets 10 sachets 100 gm,samanta,100gm,sachets
samonil topical cream 100 gm,samonil topical,0,cream
samsca 15 mg 10 tabs.,samsca,15mg,tabs
samsca 30 mg 10 tabs.,samsca,30mg,tabs
samulgin 0.5gm/100ml eye drops,samulgin,0.5gm/100ml,eye drops
samulgin 10ml ophthalmic drops,samulgin,0,ophthalmic drops
sandimmun neoral 100 mg 50 s.g.caps,sandimmun neoral,100mg,s.g.caps
sandimmun neoral 100 mg/ml oral sol. 50 ml,sandimmun neoral,100mg/ml,oral sol.
sandimmun neoral 25 mg 50 s.g.caps.,sandimmun neoral,25mg,s.g.caps.
sandimmun neoral 50mg 50 soft gelatin caps.,sandimmun neoral,50mg,soft gelatin caps.
sandoglobulin 1g i.v infusion(n/a),sandoglobulin,1g,infusion
sandoglobulin 3g i.v.infusion(n/a),sandoglobulin,3g,infusion
sandoglobulin 6g i.v infusion(n/a),sandoglobulin,6g,infusion
sandostatin 0.1mg/ml 5 s.c. amp.,sandostatin,0.1mg/ml,s.c. amp.
sandostatin lar 30 mg vial i.m.+pref. syringe,sandostatin lar,30mg,vial i.m.+pref. syringe
sandotide 0.1mg/ml 5 s.c. amps.,sandotide,0.1mg/ml,s.c. amps.
sandoz calcium-d3 12 tab,sandoz calcium-d3,0,tab
sandoz iron 12 chewable tab,sandoz iron,0,chewable tab
sandoz magnesium 120mg 12 tab,sandoz magnesium,120mg,tab
sandoz zinc 12 tab,sandoz zinc,0,tab
sandruf hair shampoo 120 ml,sandruf hair,0,shampoo
sandy wave shower gel 250 ml,sandy wave,0,shower gel
sanidox gel 60 gm,sanidox,0,gel
sanikair antiseptic solution 1 l.,sanikair antiseptic,0,solution
sanimax feminine wash,sanimax,0,feminine wash
sanitran 50mg 10 f.c. tabs.,sanitran,50mg,tabs.
sanjirack 30tabs,sanjirack,0,tabs
sano joy 30 caps.,sano joy,0,caps.
sano syrup 120 ml,sano,0,syrup
sanolevox 1.5% eye drops 5 ml,sanolevox,1.5%,eye drops
sanoplex 24 chewable tabs.,sanoplex,0,chewable tabs.
sanorest oral spray 30 ml,sanorest,0,oral spray
sanorest tooth gel 30 gm,sanorest,0,tooth gel
sanoviora massage gel 60 gm,sanoviora,0,massage gel
sanso b complex 20 caps.,sanso b complex,0,caps.
sanso bronchi syrup 100 ml,sanso bronchi,0,syrup
sanso c 1000mg 20 caps.,sanso c,1000mg,caps.
sanso c plus 14 tabs,sanso c plus,0,tabs
sanso c plus 28 tabs,sanso c plus,0,tabs
sanso care cream for stretch mark 100 gm,sanso care,0,cream
sanso collagen cleansing gel 100 ml,sanso collagen,0,cleansing gel
sanso collagen conc. drink (syrup) 325ml,sanso collagen,0,conc. drink (syrup)
sanso collagen cream 15 gm tube,sanso collagen,0,cream
sanso collagen cream 30 gm jar,sanso collagen,0,cream
sanso collagen cream 50 gm jar,sanso collagen,0,cream
sanso collagen fit syrup 315 ml,sanso collagen fit,0,syrup
sanso d3 10.000 i.u. 30 tabs.,sanso d3,10.000 i.u.,tabs.
sanso d3 10.000 i.u. 60 tabs.,sanso d3,10.000 i.u.,tabs.
