original_name,drug_name,dose,form
aqua-mix 100ml syrp,aqua-mix,100 ml,syrup
aqua-pen 1 m.i.u. vial.,aqua-pen,1 m.i.u.,vial
aquagen 20ml sol,aquagen,20 ml,solution
aquagen 60ml sol,aquagen,60 ml,solution
aqualarm intensive ud eye drops 30 x 0.5ml sdu,aqualarm intensive ud,0.5 ml,eye drops
aquaprecis eye contour 15ml,aquaprecis eye contour,15 ml,0
aquaprecis mask 40ml,aquaprecis mask,40 ml,0
ar-eze 20 f.c. tablets,ar-eze,0,tablets
arabcofloroquin 200mg/100ml vial,arabcofloroquin,200 mg/100 ml,vial
arabzinc 30 tabs,arabzinc,0,tablets
aracytin 100mg/5ml vial,aracytin,100 mg/5 ml,vial
aranesp 100mcg 4 pref. syringe,aranesp,100 mcg,syringe
aranesp 10mcg 4 pref. syringe,aranesp,10 mcg,syringe
aranesp 150mcg 1 pref. syringe,aranesp,150 mcg,syringe
aranesp 15mcg 1 pref. syringe,aranesp,15 mcg,syringe
aranesp 20mcg 1 pref. syringe,aranesp,20 mcg,syringe
aranesp 300mcg 1 pref. syringe,aranesp,300 mcg,syringe
aranesp 30mcg 4 pref. syringe,aranesp,30 mcg,syringe
aranesp 40mcg 4 pref. syringe,aranesp,40 mcg,syringe
aranesp 500mcg 1 pref. syringe (n/a yet),aranesp,500 mcg,syringe
aranesp 60mcg 4 pref. syringe,aranesp,60 mcg,syringe
aranesp 80mcg 1 pref. syringe,aranesp,80 mcg,syringe
aratins 25mg 10 tab,aratins,25 mg,tablets
araxcalferol d3 - 30 f.c. tabs,araxcalferol d3,0,tablets
araxileve 5 mg 30 oro-dispersible tabs.,araxileve,5 mg,tablets
arbateg 2% susp. 100ml,arbateg,2 %,suspension
arbateg 200mg 30 tab,arbateg,200 mg,tablets
arbateg 400 mg 10 ex.r.tab,arbateg,400 mg,tablets
arca-zinc 30 caps,arca-zinc,0,capsules
arcalion 200mg 40 tab,arcalion,200 mg,tablets
arcalion forte 400mg 30 f.c.tab,arcalion forte,400 mg,tablets
arcechima 300 mg 20 tabs,arcechima,300 mg,tablets
arcotec massage cream gel,arcotec massage,0,cream gel
arcoxia 120 mg 7 f.c.tabs.,arcoxia,120 mg,tablets
arcoxia 60 mg 14 f.c. tabs.,arcoxia,60 mg,tablets
arcoxia 90 mg 14 f.c. tabs,arcoxia,90 mg,tablets
ardiolazin 100mg 30 f.c. tabs.,ardiolazin,100 mg,tablets
ardiolazin 25mg 30 f.c. tabs.,ardiolazin,25 mg,tablets
ardiolazin 50mg 30 f.c. tabs.,ardiolazin,50 mg,tablets
ardoximag 40mg 14 tabs,ardoximag,40 mg,tablets
arena cream massage 75 gm,arena massage,75 gm,cream
arepexane 10mg 20 f.c. tab.,arepexane,10 mg,tablets
arepexane 30mg 20 f.c. tab.,arepexane,30 mg,tablets
argecta 1000mg 30 tabs,argecta,1000 mg,tablets
argento clear facial cleanser 200 ml,argento clear facial,200 ml,cleanser
argento eye contour cream 15 gm,argento eye contour,15 gm,cream
argento eye contour cream 30 gm,argento eye contour,30 gm,cream
argento night cream 30 gm,argento night,30 gm,cream
argento night cream 60 gm,argento night,60 gm,cream
argento profit sunscreen 50+ spf lotion 100 ml,argento profit sunscreen 50+ spf,100 ml,lotion
