original_name,drug_name,dose,form
fluocal solution 120 ml,fluocal,120 ml,solution
fluorescein 500 mg i.v. amp.,fluorescein,500 mg,amp
fluorodine mouthwash,fluorodine,0,mouthwash
fluorouracil 250mg/10ml 5amps .i.v.,fluorouracil,250mg/10ml,amp
fluothane inhalation sol 100 ml,fluothane,100 ml,inhalation sol
fluoxetine 20 mg 10 caps.,fluoxetine,20 mg,caps
fluoxetine 20 mg h.g. caps,fluoxetine,20 mg,caps
fluozac 10mg 20 caps.,fluozac,10mg,caps
fluozac 40mg 10 caps.,fluozac,40mg,caps
fluran 20 caps,fluran,0,caps
flurest n 20 tabs,flurest n,0,tabs
flurodam mouth spray,flurodam,0,mouth spray
fluroflox 400mg 10 f.c. tabs.,fluroflox,400mg,tabs
fluroflox 400mg 5 f.c. tabs.,fluroflox,400mg,tabs
fluroquinomox 0.5% ophthalmic sol. 5 ml,fluroquinomox,0.5%,ophthalmic sol
flusedorex 10 pwd. oral sachets,flusedorex,0,oral sachets
flustat 20 tab.,flustat,0,tab
flustat 20 tabs,flustat,0,tabs
flustop 20 tab.,flustop,0,tab
flustop 20 tabs.(n/a,flustop,0,tabs
flutab 20 tab,flutab,0,tab
flutamide 250mg 84 tab,flutamide,250mg,tab
flutiform inhaler 125/5mcg 120 metered actuations,flutiform,125/5mcg,inhaler
flutiform inhaler 250/10mcg 120 metered actuations,flutiform,250/10mcg,inhaler
flutiform inhaler 50/5mcg 120 metered actuations,flutiform,50/5mcg,inhaler
flutin 20 mg 14 caps,flutin,20 mg,caps
fluvastatin 80mg 14 f.c.tab.,fluvastatin,80mg,tab
fluver 100mg 6 tablets,fluver,100mg,tablets
fluver 20mg/ml susp. 30ml,fluver,20mg/ml,susp
fluvermal 100mg 18 tab.,fluvermal,100mg,tab
fluvermal 20mg/ml susp. 30ml,fluvermal,20mg/ml,susp
fluvirin inj.,fluvirin,0,inj
fluvixal 20mg/ml amp. for deep i.m. inj,fluvixal,20mg/ml,amp
fluvixal 2mg 50 f.c.tab,fluvixal,2mg,tab
flux free 16 chewable tab,flux free,0,chewable tab
fluxamine 100mg 10 f.c.tab.,fluxamine,100mg,tab
fluxamine 50mg 10 tab.,fluxamine,50mg,tab
fluxfree 16 tab chew,fluxfree,0,tab chew
fluxopride 5mg 30 fast dissolving in mouth tab,fluxopride,5mg,fast dissolving in mouth tab
fml 5ml eye drops,fml,5ml,eye drops
fml liquifilm 0.1% eye drops 5 ml,fml liquifilm,0.1%,eye drops
fml neo eye drops 5 ml,fml neo,5 ml,eye drops
fml-neo 5ml drops,fml-neo,5ml,drops
focustin 250mg/5ml syrup 60 ml,focustin,250mg/5ml,syrup
focustin 500 mg 20 caps,focustin,500 mg,caps
fodavir 10mg 30 tab.,fodavir,10mg,tab
fogy 20 sachets,fogy,0,sachets
fohali folic acid vitamin b12 - 30 tabs.,fohali folic acid vitamin b12,0,tabs
foji 30 tabs,foji,0,tabs
folaska 20 caps,folaska,0,caps
