original_name,drug_name,dose,form
emudil hair lotion 120 ml,Emudil Hair,120 ml,lotion
emux cream 50 gm,Emux,50 gm,cream
en 0.5mg 20 tab,En,0.5mg,tab
enalap 20mg 10 tab,Enalap,20mg,tab
enalap 20mg 10 tab.,Enalap,20mg,tab
enalapril maleate 20mg 10 tab,Enalapril Maleate,20mg,tab
enalazide 10/12.5mg 20 tab,Enalazide,10/12.5mg,tab
enarobeful 30 caps.,Enarobeful,0,caps
enaroferty 30 caps.,Enaroferty,0,caps
enbrel 25mg 4 pref. syringe,Enbrel,25mg,pref. syringe
enbrel 50 mg 4 pref. syringes,Enbrel,50 mg,pref. syringes
enbrel 50mg 4 pref. pen,Enbrel,50mg,pref. pen
encephabol forte 300 mg 20 tabs.,Encephabol Forte,300 mg,tabs
encephohol 200mg i.v.infusion,Encephohol,200mg,i.v.infusion
endlixaban 2.5 mg 20 f.c. tabs,Endlixaban,2.5 mg,tabs
endlixaban 2.5 mg 30 f.c. tabs.,Endlixaban,2.5 mg,tabs
endlixaban 5 mg 20 f.c. tabs.,Endlixaban,5 mg,tabs
endlixaban 5 mg 30 f.c. tabs.,Endlixaban,5 mg,tabs
endo cough 120 ml syp,Endo Cough,120 ml,syp
endodrava 2 mg 28 tabs.,Endodrava,2 mg,tabs
endometrin 100mg 21 vaginal tablets,Endometrin,100mg,vaginal tablets
endosentana 10 mg 10 f.c. tabs.,Endosentana,10 mg,tabs
endosentana 5 mg 10 f.c. tabs.,Endosentana,5 mg,tabs
endovil hair lotion 120 ml,Endovil Hair,120 ml,lotion
endoxan 1 gm i.v. vial,Endoxan,1 gm,i.v. vial
endoxan 200mg i.v. vial,Endoxan,200mg,i.v. vial
endoxan 50mg 50 sugar coated tab,Endoxan,50mg,sugar coated tab
endstamine 2.5mg/5ml syp. 120 ml,Endstamine,2.5mg/5ml,syp
enema cort bottle,Enema Cort,0,bottle
enemacort retention 0.02 mg/ml 4 enema,Enemacort Retention,0.02 mg/ml,enema
enemax enema 120 ml,Enemax,120 ml,enema
enera collagen 10 sachets,Enera Collagen,0,sachets
enera shots 10 drinkable ampoules x 25 ml,Enera Shots,25 ml,drinkable ampoules
enerzad 30 caps.,Enerzad,0,caps
enerzad extra 30 f.c.tabs.,Enerzad Extra,0,tabs
enerzair breezhaler 150/50/160 mcg 30 inh. caps. + inhaler,Enerzair Breezhaler,150/50/160 mcg,inh. caps. + inhaler
enfa-vit 20ml drops,Enfa-Vit,20ml,drops
engerix b (pediatric)i.m. injection 10 mcg/0.5ml vial,Engerix B (Pediatric),10 mcg/0.5ml,i.m. injection vial
engerix-b vaccine (adult)i.m. injection 20mcg/ml vial,Engerix-B Vaccine (Adult),20mcg/ml,i.m. injection vial
engilor 2.5/500 mg 30 tab.,Engilor,2.5/500 mg,tab
engilor 2.5/500mg 30 tab,Engilor,2.5/500mg,tab
engilor 5/500 10 tab,Engilor,5/500mg,tab
engilor 5/500 mg 30 tab.,Engilor,5/500 mg,tab
enhantin 400mg 30 caps.,Enhantin,400mg,caps
enhertu 100 mg pwd. i.v. inf. vial,Enhertu,100 mg,pwd. i.v. inf. vial
ennervita 14 capsules,Ennervita,0,capsules
eno sparkling 10 sachets,Eno Sparkling,0,sachets
eno sparkling lemon 10 sachets,Eno Sparkling Lemon,0,sachets
enov mum 10 sachets,Enov Mum,0,sachets
enov nutibutter 200gm 10 sachets,Enov Nutibutter,200gm,sachets
