original_name,drug_name,dose,form
bisolock-d 10/25mg 20 f.c.tab,bisolock-d,10/25mg,tab
bisolock-d 5/12.5mg 20 f.c.tab,bisolock-d,5/12.5mg,tab
bisolvon 10mg/5ml oral or inh. drops. 40 ml,bisolvon,10mg/5ml,drops
bisolvon 4mg/2ml 5 amps.,bisolvon,4mg/2ml,amps
bisolvon 4mg/5ml syrup 115 ml,bisolvon,4mg/5ml,syrup
bisolvon 8 mg 20 tab,bisolvon,8mg,tab
bisoprol 5 mg 20 f.c. tab.,bisoprol,5mg,tab
bistol 10mg 20 f.c. tab.,bistol,10mg,tab
bistol 2.5mg 20 f.c. tab.,bistol,2.5mg,tab
bistol 5mg 20 f.c.tab.,bistol,5mg,tab
bistol plus 2.5/6.25mg 20 f.c.tab.,bistol plus,2.5/6.25mg,tab
bistol plus 5/12.5 mg 20 f.c.tab.,bistol plus,5/12.5mg,tab
bistol plus 5/6.25mg 20 f.c.tab.,bistol plus,5/6.25mg,tab
bittaglu 20 caps.,bittaglu,0,caps
bivacyn 150 gm powder spray,bivacyn,0,powder spray
bivatracin 150mg powder spray,bivatracin,150mg,powder spray
black & white cream 50 gm,black & white,0,cream
black again-n hair cream 150 ml,black again-n,0,hair cream
black and blue 120 ml spray,black and blue,0,spray
black and blue 50 ml massage gel,black and blue,0,massage gel
black and blue 50 ml roll- on,black and blue,0,roll-on
black cohosh 540mg 100 caps. (illegal import),black cohosh,540mg,caps
black seed 30 cap,black seed,0,cap
blad norm xr 4 mg 10 caps.,blad norm xr,4mg,caps
bladogra xr 25 mg 30 f.c. tabs.,bladogra xr,25mg,tabs
bladogra xr 50mg 30 f.c. tabs.,bladogra xr,50mg,tabs
blair liquid conditioner 200 ml,blair,0,liquid conditioner
blanche cream 60 gm,blanche,0,cream
blanka cream 50 gm,blanka,0,cream
blanka lightening cleanser 150 ml,blanka,0,lightening cleanser
blanka-s cream 40 gm,blanka-s,0,cream
blastoclast 2 tablets,blastoclast,0,tablets
bledex 500mg/5ml i.v. 5 amps.,bledex,500mg/5ml,amps
bleedaceas 100mcg/ml 5 i.v. amp.,bleedaceas,100mcg/ml,amp
blefaritto eye contour gel 10 gm,blefaritto,0,eye contour gel
blefaritto eye contour pad 24 pcs,blefaritto,0,eye contour pad
blefir cream 50 gm,blefir,0,cream
blemil plus 1 milk 400 gm,blemil plus 1,0,milk
blemil plus 2 milk 400 gm,blemil plus 2,0,milk
blemil plus 3 milk 400 gm,blemil plus 3,0,milk
blemil plus comfort milk 400 gm,blemil plus comfort,0,milk
blemil plus preterm milk 400 gm,blemil plus preterm,0,milk
blendibone 30 tabs,blendibone,0,tabs
blendy 100 tab,blendy,0,tab
blendy 300 tab,blendy,0,tab
bleocip 15 i.u. vial,bleocip,15i.u.,vial
blephadexoline eye drops 10 ml,blephadexoline,0,eye drops
blephagel 40g eye gel,blephagel,0,eye gel
blephamide 5ml liquifilm drops,blephamide,0,liquifilm drops
blephamide ophth. susp. 5 ml,blephamide,0,ophth. susp.
