original_name,drug_name,dose,form
fastum 2.5% topical gel 50 gm,fastum,2.5%,topical gel
fastum 2.5% topical gel 60 gm,fastum,2.5%,topical gel
fastvit 30 lozenges,fastvit,0,lozenges
fastvit 30 sust. rel. tabs.,fastvit,0,sust. rel. tabs
fastvit 6 sachets,fastvit,0,sachets
fat burners 100 cap,fat burners,0,cap
fatarato mouth refreshing spray,fatarato,0,mouth refreshing spray
fatestatin 10 mg 10 f.c.tab,fatestatin,10 mg,tab
fatestatin 20 mg 10 f.c.tab.,fatestatin,20 mg,tab
fatestatin 80mg 10 f.c. tab,fatestatin,80 mg,tab
fatimafer 120 ml syrup,fatimafer,0,syrup
fatlose 120 mg 10 cap.,fatlose,120 mg,cap
fatroxim 200 mg 10 f.c. tab.,fatroxim,200 mg,tab
fatroxim 550 mg 10 f.c. tab,fatroxim,550 mg,tab
fatroxim 550 mg 30 f.c. tab,fatroxim,550 mg,tab
fattache 20 capsules,fattache,0,capsules
fattache guide 30 tablets,fattache guide,0,tablets
faulcurium 10mg/ml 5 amp. i.v.* 2.5 ml,faulcurium,10 mg / ml,amp
faulcurium 10mg/ml 5 amp. i.v.* 5ml,faulcurium,10 mg / ml,amp
faverin 100mg 30 f.c. scored tab,faverin,100 mg,scored tab
faverin 50mg 60 f.c. scored tab,faverin,50 mg,scored tab
favibost 200 mg 40 f.c. tabs.,favibost,200 mg,tabs
favipiratal 200 mg 40 f.c.tabs.,favipiratal,200 mg,tabs
fawar c 1 gm 6 eff. sachets,fawar c,1 gm,eff. sachets
fawar cola 6 eff. sachets,fawar cola,0,eff. sachets
fawar fruit 6 sachets,fawar fruit,0,sachets
fawar lemon 6 sachets,fawar lemon,0,sachets
fawar-c 10 tab,fawar-c,0,tab
faycid hair oil 60 ml,faycid,0,hair oil
fdfddff,fdfddff,0,0
featherlite 0.25% cream 30 gm,featherlite,0.25%,cream
featherlite 0.25% oint. 30 gm,featherlite,0.25%,oint
febrimol 500 mg 20 tab.,febrimol,500 mg,tab
febrimol oral drops 20 ml,febrimol,0,oral drops
febumagictam 80 mg 30 f.c. tablets,febumagictam,80 mg,tablets
feburic 120 mg 10 f.c. tablets,feburic,120 mg,tablets
feburic 40 mg 10 f.c. tablets,feburic,40 mg,tablets
feburic 80mg 30 f.c. tablets,feburic,80 mg,tablets
fedesaforol 20 ml drops,fedesaforol,0,drops
feelfresh 100 ml soln,feelfresh,0,soln
feelfresh feminine wash 200ml,feelfresh,0,feminine wash
fefol - vit 30 caps,fefol - vit,0,caps
fefol 30 caps,fefol,0,caps
feiba 1000 i.u. / 20 ml pwd. i.v. inf. vial,feiba,1000 i.u.,powder for vial
feiba 500 i.u. / 10 ml pwd. i.v. inf. vial,feiba,500 i.u.,powder for vial
felacar 100mg 20tabs,felacar,100 mg,tabs
feldene 0.5% topical gel 15 gm,feldene,0.5%,topical gel
feldene 10mg 20 caps,feldene,10 mg,caps
feldene 10mg 20 dispersible .tab,feldene,10 mg,dispersible tab
feldene 20mg 10 caps.,feldene,20 mg,caps
