original_name,drug_name,dose,form
b-b-c syrup,b-b-c,0,syrup
b-calm cream 50 gm,b-calm,50 gm,cream
b-com forte 30 f.c. tabs.,b-com forte,0,30 tabs
b-com i.m./i.v. 6 amp,b-com i.m./i.v.,0,6 amp
b-complex 90 tabs. (natrol),b-complex natrol,0,90 tabs
b-fresh 0.05% mouthwash 250 ml,b-fresh,0.05%,mouthwash 250 ml
b-fresh 0.05% mouthwash 500 ml,b-fresh,0.05%,mouthwash 500 ml
b-preety whitening cream 50 gm,b-preety whitening,50 gm,cream
b-yeast . 30 tab,b-yeast,0,30 tab
b-yeast 90 tab,b-yeast,0,90 tab
b.b.c. oral spray 25 ml,b.b.c.,0,oral spray 25 ml
b.c.g. vaccine 1 mg amp.,b.c.g. vaccine,1 mg,amp.
b.c.g. vaccine 2 mg amp.,b.c.g. vaccine,2 mg,amp.
b.s.s. irrigating solution 15 ml,b.s.s. irrigating,0,solution 15 ml
b12 depot 1000 mcg 5 amp,b12 depot,1000 mcg,5 amp
b12 depot 2 amp,b12 depot,0,2 amp
b12 sano pharma 1 mg 30 tabs,b12 sano pharma,1 mg,30 tabs
b12 sr 1000mcg 20 cap.,b12 sr,1000 mcg,20 cap.
b12 sr 1000mcg 20 caps.,b12 sr,1000 mcg,20 caps.
babetone syrup 120 ml,babetone,0,syrup 120 ml
babetone syrup sugar free 120 ml,babetone sugar free,0,syrup 120 ml
babo hair lotion 100 ml,babo hair,0,lotion 100 ml
baby calm 10sachets sekem,baby calm sekem,0,10 sachets
baby calm 15 filter sekem,baby calm sekem,0,15 filter
baby care baby cream 75gm,baby care baby,75 gm,cream
baby care cream 30 gm,baby care,30 gm,cream
baby care drink 10 packet,baby care drink,0,10 packet
baby carrot (for diarrhoea),baby carrot,0,0
baby choice cream 75gm,baby choice,75 gm,cream
baby comfort oint. 20 gm,baby comfort,20 gm,oint.
baby cream 100 mg sekem,baby cream sekem,100 mg,cream
baby cream 30 gm,baby,30 gm,cream
baby cream 60 gm,baby,60 gm,cream
baby derm cream,baby derm,0,cream
baby drink 12 packet,baby drink,0,12 packet
baby gar 15 ml drops,baby gar,0,15 ml drops
baby guard topical cream 20 gm,baby guard topical,20 gm,cream
baby hood cream 50 gm,baby hood,50 gm,cream
baby moon 120 ml syrup,baby moon,0,syrup 120 ml
baby nadif nasal aspirator,baby nadif,0,nasal aspirator
baby nadif nasal spray 50 ml,baby nadif,0,nasal spray 50 ml
baby nadif refill 20 tips,baby nadif refill,0,20 tips
baby quiet 120ml syrup,baby quiet,0,syrup 120 ml
baby ran lotion 120 ml,baby ran,0,lotion 120 ml
baby rash free 30% oint.,baby rash free,30%,oint.
baby relief 12.5 mg 10 supp.,baby relief,12.5 mg,10 supp.
baby relief 12.5mg 5 supp.,baby relief,12.5 mg,5 supp.
baby relief 25 mg 10 supp.,baby relief,25 mg,10 supp.
baby relief 25mg 5 supp.,baby relief,25 mg,5 supp.
baby rest 40mg/0.6ml oral drops 15 ml,baby rest,40mg/0.6ml,oral drops 15 ml
