original_name,drug_name,dose,form
oxazin 10mg 20 tab.,oxazin,10mg,tab
oxazolid 100mg/5ml pd. for oral susp. 150 ml,oxazolid,100mg/5ml,powder for oral suspension
oxazolid 600mg 10 f.c. tab.,oxazolid,600mg,tab
oxelacure 0.2% syrup 125 ml,oxelacure,0.2%,syrup
oxeladine 0.2% syrup 120ml,oxeladine,0.2%,syrup
oxeladine 2mg/ml syrup 120ml,oxeladine,2mg/ml,syrup
oxepam 15 mg 20 cap.,oxepam,15 mg,cap
oxepam 20 cap,oxepam,0,cap
oxfresh gel total care 100 ml,oxfresh,0,gel
oxfresh mouth wash 240 ml,oxfresh mouth wash,0,wash
oxi- guard 10 cap,oxi- guard,0,cap
oxidil 5% topical soln. 100 ml,oxidil,5%,solution
oxidrex 10 cap,oxidrex,0,cap
oxidrex 20 cap,oxidrex,0,cap
oxifree 20 caps.,oxifree,0,cap
oxifree 30 caps.,oxifree,0,cap
oxigrex 300mg 30 f.c.tab.,oxigrex,300mg,tab
oxigrex 300mg 30tab,oxigrex,300mg,tab
oxilab plus sachets 30 sachet for men(150 gm),oxilab plus,150 gm,sachet
oxilab sachets 30 sachet for women(150 gm),oxilab,150 gm,sachet
oxilage 20 tabs.,oxilage,0,tab
oxis 4.5 unit 60 doses,oxis,4.5 unit,0
oxis turbuhaler 4.5 mcg 60 dose,oxis turbuhaler,4.5 mcg,0
oxitan 100 mg vial(n/a),oxitan,100 mg,vial
oxitan 25ml 1 vial,oxitan,25ml,vial
oxitan 50 mg vial(n/a),oxitan,50 mg,vial
oxitan 50 ml 1 vial,oxitan,50 ml,vial
oxitex 14 sachets  5 gm,oxitex,5 gm,sachet
oxitropil 1200 mg 60 f.c.tabs.,oxitropil,1200 mg,tab
oxitruhans 30 caps,oxitruhans,0,cap
oxitruhans 60 capsules,oxitruhans,0,cap
oxitwins 20 tabs.,oxitwins,0,tab
oxo-tec 50 ml nasal spray,oxo-tec,50 ml,spray
oxsoralen 100 capsules 10mg,oxsoralen,10mg,cap
oxsoralen solution,oxsoralen,0,solution
oxurate 1mg/ml syrup 120ml,oxurate,1mg/ml,syrup
oxy- shield ( antioxidant ) 10 tab,oxy- shield,0,tab
oxy- shield ( antioxidant ) 20 tab,oxy- shield,0,tab
oxybin 5 mg 20 tab.,oxybin,5 mg,tab
oxybin 5mg/5ml syrup 120ml,oxybin,5mg/5ml,syrup
oxybral 30mg 20 s.r. caps. (cancelled),oxybral,30mg,cap
oxycinon 10 i.u /ml i.v amp.,oxycinon,10 i.u /ml,amp
oxycinon 5 i.u./ml amp.,oxycinon,5 i.u./ml,amp
oxycodon-hcl hexal 10 mg 30 prolonged rel. tabs.,oxycodon-hcl hexal,10 mg,tab
oxycodon-hcl hexal 20 mg 30 prolonged rel. tabs.,oxycodon-hcl hexal,20 mg,tab
oxygen 20%,oxygen,20%,0
oxygen balsam cute hair 20 ml,oxygen balsam cute hair,0,balsam
oxygen cream cute hair,oxygen cream cute hair,0,cream
oxygen water 100 ml vol 10,oxygen water,0,0
oxygen water 10mg,oxygen water,10mg,0
